ticker,year,total_emissions,log_emissions,GICS Sector,ai_exposure,high_ai_exposure,post_chatgpt,treatment
ITW,2019,18579.68,9.829877610191124,Industrials,50.3,1,0,0
ITW,2020,27291.048,10.214350656690913,Industrials,50.3,1,0,0
ITW,2021,24764.656,10.117213133668079,Industrials,50.3,1,0,0
ITW,2022,50999.908,10.839598715469544,Industrials,50.3,1,0,0
ITW,2023,35815.816,10.486172782774963,Industrials,50.3,1,1,1
KMB,2010,1270692.92,14.055073702916875,Consumer Staples,29.6,0,0,0
KMB,2011,1262481.392,14.0485904931037,Consumer Staples,29.6,0,0,0
KMB,2012,1318830.508,14.092256681310756,Consumer Staples,29.6,0,0,0
KMB,2013,1127276.862,13.93531631276652,Consumer Staples,29.6,0,0,0
KMB,2014,1207199.032,14.003814212943396,Consumer Staples,29.6,0,0,0
KMB,2015,1197543.176,13.995783497774672,Consumer Staples,29.6,0,0,0
KMB,2016,1140815.588,13.947254869209665,Consumer Staples,29.6,0,0,0
KMB,2017,1085990.528,13.898003978340617,Consumer Staples,29.6,0,0,0
KMB,2018,1008382.714,13.823859323828316,Consumer Staples,29.6,0,0,0
KMB,2019,1055676.862,13.869693641785384,Consumer Staples,29.6,0,0,0
KMB,2020,1037284.954,13.85211820040469,Consumer Staples,29.6,0,0,0
KMB,2021,1055658.44,13.869676191234035,Consumer Staples,29.6,0,0,0
KMB,2022,1096577.776,13.90770568739674,Consumer Staples,29.6,0,0,0
KMB,2023,1030421.266,13.845479243182604,Consumer Staples,29.6,0,1,0
KMI,2010,3684322.174,15.119597396179762,Energy,45.0,1,0,0
KMI,2011,5648804.448,15.546954655636435,Energy,45.0,1,0,0
KMI,2012,5915606.55,15.593104763560365,Energy,45.0,1,0,0
KMI,2013,6386533.118,15.669702287656916,Energy,45.0,1,0,0
KMI,2014,6954173.376,15.754852666875475,Energy,45.0,1,0,0
KMI,2015,7380668.904,15.814374965356773,Energy,45.0,1,0,0
KMI,2016,7489749.432,15.82904603477806,Energy,45.0,1,0,0
KMI,2017,7661444.104,15.851711179798166,Energy,45.0,1,0,0
KMI,2018,7938745.74,15.887265979455245,Energy,45.0,1,0,0
KMI,2019,9274642.898,16.042794771974084,Energy,45.0,1,0,0
KMI,2020,8797578.434,15.989987177293125,Energy,45.0,1,0,0
KMI,2021,9442313.532,16.060711691543705,Energy,45.0,1,0,0
KMI,2022,9332402.15,16.04900311200473,Energy,45.0,1,0,0
KMI,2023,9841200.2,16.102088334748846,Energy,45.0,1,1,1
L,2010,1025642.736,13.840831008545072,Financials,81.2,1,0,0
L,2011,1879615.754,14.44657845976971,Financials,81.2,1,0,0
L,2012,2028730.14,14.52292110140297,Financials,81.2,1,0,0
L,2013,1969570.266,14.493326445556924,Financials,81.2,1,0,0
L,2014,1629021.568,14.303490741386314,Financials,81.2,1,0,0
L,2015,1619584.618,14.297680883130353,Financials,81.2,1,0,0
L,2016,1486621.776,14.212017512022374,Financials,81.2,1,0,0
L,2017,2003009.802,14.510162007544048,Financials,81.2,1,0,0
L,2018,2385862.406,14.685071631887265,Financials,81.2,1,0,0
L,2019,2473113.132,14.720988696671938,Financials,81.2,1,0,0
L,2020,2270029.342,14.635303755888078,Financials,81.2,1,0,0
L,2021,2236600.176,14.620467939374173,Financials,81.2,1,0,0
L,2022,1985244.204,14.501252992937891,Financials,81.2,1,0,0
L,2023,1937140.466,14.47672397327936,Financials,81.2,1,1,1
LIN,2010,3275984.934,15.002129430295085,Materials,37.2,0,0,0
LIN,2011,3911731.916,15.179491034800002,Materials,37.2,0,0,0
LIN,2012,3930796.8,15.184352965787745,Materials,37.2,0,0,0
LIN,2013,4866192.802,15.397822629317128,Materials,37.2,0,0,0
LIN,2014,6574294.284,15.698677949143109,Materials,37.2,0,0,0
LIN,2015,6561178.224,15.69668090452152,Materials,37.2,0,0,0
LIN,2016,6616390.168,15.705060638484431,Materials,37.2,0,0,0
LIN,2017,7061897.392,15.77022446737489,Materials,37.2,0,0,0
LIN,2018,6723157.228,15.721068576500713,Materials,37.2,0,0,0
LIN,2019,6575903.56,15.698922702230838,Materials,37.2,0,0,0
LIN,2020,6712352.524,15.71946019618314,Materials,37.2,0,0,0
LIN,2021,8001995.164,15.895201589019047,Materials,37.2,0,0,0
LIN,2022,8392022.744,15.942792258415563,Materials,37.2,0,0,0
LIN,2023,8787322.32,15.988820709066784,Materials,37.2,0,1,0
LLY,2010,24387.246,10.101856573904831,Health Care,65.1,1,0,0
LLY,2011,24287.596,10.097762218761213,Health Care,65.1,1,0,0
LLY,2012,24612.544,10.111052139518582,Health Care,65.1,1,0,0
LLY,2013,24766.89,10.11730333516512,Health Care,65.1,1,0,0
LLY,2014,23489.61,10.064356045813016,Health Care,65.1,1,0,0
LLY,2015,22933.956,10.040417488564204,Health Care,65.1,1,0,0
LLY,2016,27050.74,10.205506607529317,Health Care,65.1,1,0,0
LLY,2017,24884.628,10.122045727060225,Health Care,65.1,1,0,0
LLY,2018,24944.126,10.124433731394829,Health Care,65.1,1,0,0
LLY,2019,24082.844,10.089296521234013,Health Care,65.1,1,0,0
LLY,2020,23322.406,10.05721268468796,Health Care,65.1,1,0,0
LLY,2021,22454.672,10.019298511593755,Health Care,65.1,1,0,0
LLY,2022,40251.998,10.602939764544928,Health Care,65.1,1,0,0
LLY,2023,47574.076,10.770064289640741,Health Care,65.1,1,1,1
LMT,2010,78601.89,11.272163746189193,Industrials,50.3,1,0,0
LMT,2011,78084.07800000001,11.26555425483289,Industrials,50.3,1,0,0
LMT,2012,89369.256,11.40054319886725,Industrials,50.3,1,0,0
LMT,2013,91950.842,11.429020262458245,Industrials,50.3,1,0,0
LMT,2014,95263.066,11.464407956626818,Industrials,50.3,1,0,0
LMT,2015,92578.796,11.435826211083159,Industrials,50.3,1,0,0
LMT,2016,93220.49,11.44273355349348,Industrials,50.3,1,0,0
LMT,2017,96419.378,11.476472848300403,Industrials,50.3,1,0,0
LMT,2018,100602.144,11.518938788644517,Industrials,50.3,1,0,0
LMT,2019,95248.234,11.46425225096186,Industrials,50.3,1,0,0
LMT,2020,91957.702,11.429094863944966,Industrials,50.3,1,0,0
LMT,2021,95961.586,11.471713665319157,Industrials,50.3,1,0,0
LMT,2022,102743.324,11.539998889956735,Industrials,50.3,1,0,0
LMT,2023,95794.134,11.469967169349513,Industrials,50.3,1,1,1
LNT,2010,27760827.38,17.139136533935748,Utilities,42.0,0,0,0
LNT,2011,26503314.302,17.09278038886723,Utilities,42.0,0,0,0
LNT,2012,23804944.536,16.985403912685435,Utilities,42.0,0,0,0
LNT,2013,23481105.802,16.971706689888162,Utilities,42.0,0,0,0
LNT,2014,20594282.76,16.840524107874423,Utilities,42.0,0,0,0
LNT,2015,20143785.328,16.81840642798205,Utilities,42.0,0,0,0
LNT,2016,19236295.844,16.772309512951203,Utilities,42.0,0,0,0
LNT,2017,22883296.382,16.945917830438262,Utilities,42.0,0,0,0
LNT,2018,22881170.126,16.945824908742857,Utilities,42.0,0,0,0
LNT,2019,18311252.958,16.723026399177368,Utilities,42.0,0,0,0
LNT,2020,15472436.684,16.554570785054825,Utilities,42.0,0,0,0
LNT,2021,19849811.792,16.8037051339195,Utilities,42.0,0,0,0
LNT,2022,15256145.156,16.54049300644723,Utilities,42.0,0,0,0
LNT,2023,15518985.896,16.5575747932691,Utilities,42.0,0,1,0
LW,2010,327615.566,12.699599197448112,Consumer Staples,29.6,0,0,0
LW,2011,352748.396,12.773513157452786,Consumer Staples,29.6,0,0,0
LW,2012,368430.204,12.817009281187836,Consumer Staples,29.6,0,0,0
LW,2013,362452.226,12.80065071322742,Consumer Staples,29.6,0,0,0
LW,2014,368040.998,12.815952335639306,Consumer Staples,29.6,0,0,0
LW,2015,372611.192,12.82829345803136,Consumer Staples,29.6,0,0,0
LW,2016,395843.1,12.888775725852911,Consumer Staples,29.6,0,0,0
LW,2017,400532.012,12.900551469059927,Consumer Staples,29.6,0,0,0
LW,2018,404825.768,12.911214521251347,Consumer Staples,29.6,0,0,0
LW,2019,441883.514,12.998803846377141,Consumer Staples,29.6,0,0,0
LW,2020,442145.844,12.999397332129261,Consumer Staples,29.6,0,0,0
LW,2021,429538.096,12.970468043039082,Consumer Staples,29.6,0,0,0
LW,2022,448432.422,13.01351550353092,Consumer Staples,29.6,0,0,0
LW,2023,413668.974,12.932823770651863,Consumer Staples,29.6,0,1,0
LYB,2010,6882386.636,15.744476189821313,Materials,37.2,0,0,0
LYB,2011,6893204.36,15.74604675396716,Materials,37.2,0,0,0
LYB,2012,7206164.762,15.790447573356161,Materials,37.2,0,0,0
LYB,2013,7407613.918,15.8180190720456,Materials,37.2,0,0,0
LYB,2014,7371575.686,15.81314217425663,Materials,37.2,0,0,0
LYB,2015,8165488.948,15.915427288465173,Materials,37.2,0,0,0
LYB,2016,7143805.421999999,15.781756304586807,Materials,37.2,0,0,0
LYB,2017,7426263.002,15.820533464124138,Materials,37.2,0,0,0
LYB,2018,7828521.822,15.873284393975043,Materials,37.2,0,0,0
LYB,2019,8031832.626,15.89892340680469,Materials,37.2,0,0,0
LYB,2020,7701456.439999999,15.856920146835185,Materials,37.2,0,0,0
LYB,2021,7838733.862,15.874588009662252,Materials,37.2,0,0,0
LYB,2022,7703086.01,15.857131716870425,Materials,37.2,0,0,0
LYB,2023,8041139.808,15.900081522631785,Materials,37.2,0,1,0
MCHP,2011,581027.552439,13.272555178239276,Information Technology,81.5,1,0,0
MCHP,2012,413025.62269,12.931267331584731,Information Technology,81.5,1,0,0
MCHP,2013,370520.974692,12.822668032869037,Information Technology,81.5,1,0,0
MCHP,2014,509948.614609,13.142067204935659,Information Technology,81.5,1,0,0
MCHP,2015,445828.412424,13.007691674482526,Information Technology,81.5,1,0,0
MCHP,2016,420764.918142,12.949831944116971,Information Technology,81.5,1,0,0
MCHP,2017,476257.217416,13.07371545969099,Information Technology,81.5,1,0,0
MCHP,2018,504024.011773,13.13038117235588,Information Technology,81.5,1,0,0
MCHP,2019,408359.470611,12.919905569723761,Information Technology,81.5,1,0,0
MCHP,2020,329470.869183,12.705246255025179,Information Technology,81.5,1,0,0
MCHP,2021,407320.122309,12.917357151631409,Information Technology,81.5,1,0,0
MCHP,2022,417897.536461,12.942993946302572,Information Technology,81.5,1,0,0
MCHP,2023,472938.201976,13.06672212216385,Information Technology,81.5,1,1,1
MGM,2010,129746.92,11.773348770071124,Consumer Discretionary,62.6,1,0,0
MGM,2011,130887.856,11.782103814584074,Consumer Discretionary,62.6,1,0,0
MGM,2012,127726.768,11.757656465524166,Consumer Discretionary,62.6,1,0,0
MGM,2013,133938.396,11.805142707972015,Consumer Discretionary,62.6,1,0,0
MGM,2014,130349.06,11.777978879660736,Consumer Discretionary,62.6,1,0,0
MGM,2015,132200.352,11.792081433276325,Consumer Discretionary,62.6,1,0,0
MGM,2016,134521.544,11.809487077361377,Consumer Discretionary,62.6,1,0,0
MGM,2017,128442.916,11.763247636682927,Consumer Discretionary,62.6,1,0,0
MGM,2018,130246.06,11.777188387383895,Consumer Discretionary,62.6,1,0,0
MGM,2019,138028.88,11.835225462441024,Consumer Discretionary,62.6,1,0,0
MGM,2020,100925.82,11.52215097875151,Consumer Discretionary,62.6,1,0,0
MGM,2021,112944.124,11.634657351420271,Consumer Discretionary,62.6,1,0,0
MGM,2022,113633.872,11.640745709993961,Consumer Discretionary,62.6,1,0,0
MGM,2023,110103.336,11.60918370431496,Consumer Discretionary,62.6,1,1,1
MHK,2010,284529.916,12.558597194482914,Consumer Discretionary,62.6,1,0,0
MHK,2011,285092.98600000003,12.560574180325416,Consumer Discretionary,62.6,1,0,0
MHK,2012,285503.272,12.56201227118867,Consumer Discretionary,62.6,1,0,0
MHK,2013,309649.8,12.643200489924956,Consumer Discretionary,62.6,1,0,0
MHK,2014,317746.872,12.669013491940369,Consumer Discretionary,62.6,1,0,0
MHK,2015,332769.206,12.715207458681183,Consumer Discretionary,62.6,1,0,0
MHK,2016,337465.83400000003,12.729222514836316,Consumer Discretionary,62.6,1,0,0
MHK,2017,386947.544,12.866047001931479,Consumer Discretionary,62.6,1,0,0
MHK,2018,330331.792,12.707855885893935,Consumer Discretionary,62.6,1,0,0
MHK,2019,322082.788,12.682567001857612,Consumer Discretionary,62.6,1,0,0
MHK,2020,318280.352,12.670691025314547,Consumer Discretionary,62.6,1,0,0
MHK,2021,333019.592,12.715959604888539,Consumer Discretionary,62.6,1,0,0
MHK,2022,297304.432,12.602515279925901,Consumer Discretionary,62.6,1,0,0
MHK,2023,292597.1,12.586555274040585,Consumer Discretionary,62.6,1,1,1
MLM,2010,2902921.352,14.881228495146463,Materials,37.2,0,0,0
MLM,2011,2704531.58,14.810439656810077,Materials,37.2,0,0,0
MLM,2012,2997768.786,14.913379165503445,Materials,37.2,0,0,0
MLM,2013,4115760.126,15.230334338780622,Materials,37.2,0,0,0
MLM,2014,4221740.582,15.255758298032545,Materials,37.2,0,0,0
MLM,2015,3750714.462,15.137457169615189,Materials,37.2,0,0,0
MLM,2016,3858006.2,15.165661338698014,Materials,37.2,0,0,0
MLM,2017,3729108.144,15.131679927705544,Materials,37.2,0,0,0
MLM,2018,3763179.79,15.140775112535232,Materials,37.2,0,0,0
MLM,2019,3939577.874,15.186584390789958,Materials,37.2,0,0,0
MLM,2020,3928503.108,15.183769277289207,Materials,37.2,0,0,0
MLM,2021,4170425.2,15.243528794787295,Materials,37.2,0,0,0
MLM,2022,4009757.346,15.20424153462398,Materials,37.2,0,0,0
MLM,2023,3999044.162,15.201566181088516,Materials,37.2,0,1,0
MMM,2010,390399.0,12.874927133521075,Industrials,50.3,1,0,0
MMM,2011,1780004.39132115,14.392126951095788,Industrials,50.3,1,0,0
MMM,2012,1850376.9949,14.430900497751267,Industrials,50.3,1,0,0
MMM,2013,2682999.5358,14.802446329109568,Industrials,50.3,1,0,0
MMM,2014,1626223.37872,14.301771553862299,Industrials,50.3,1,0,0
MMM,2015,1244911.933834,14.034576152772088,Industrials,50.3,1,0,0
MMM,2016,1041918.94496,13.856575670090649,Industrials,50.3,1,0,0
MMM,2017,1071428.590372,13.884504380464639,Industrials,50.3,1,0,0
MMM,2018,1166836.604404,13.96980774511938,Industrials,50.3,1,0,0
MMM,2019,1212019.355115,14.007799240119708,Industrials,50.3,1,0,0
MMM,2020,1066631.228309,13.88001679262033,Industrials,50.3,1,0,0
MMM,2021,1113367.274187,13.922900459792606,Industrials,50.3,1,0,0
MMM,2022,1034537.637396,13.849466124330602,Industrials,50.3,1,0,0
MMM,2023,1007143.688924,13.822629844521272,Industrials,50.3,1,1,1
MO,2010,183880.042,12.122044316643287,Consumer Staples,29.6,0,0,0
MO,2011,198994.628,12.201038133616043,Consumer Staples,29.6,0,0,0
MO,2012,221464.74200000003,12.308023192848786,Consumer Staples,29.6,0,0,0
MO,2013,203190.308,12.22190321818101,Consumer Staples,29.6,0,0,0
MO,2014,120870.83,11.7024860069722,Consumer Staples,29.6,0,0,0
MO,2015,110805.636,11.615541943198636,Consumer Staples,29.6,0,0,0
MO,2016,93323.6,11.443839017676627,Consumer Staples,29.6,0,0,0
MO,2017,91422.356,11.423256260903484,Consumer Staples,29.6,0,0,0
MO,2018,92514.752,11.43513420089439,Consumer Staples,29.6,0,0,0
MO,2019,87832.068,11.383193337418016,Consumer Staples,29.6,0,0,0
MO,2020,76442.01000000001,11.244300774868321,Consumer Staples,29.6,0,0,0
MO,2021,75328.216,11.229623333225424,Consumer Staples,29.6,0,0,0
MO,2022,72567.758,11.1922897776156,Consumer Staples,29.6,0,0,0
MO,2023,66467.196,11.104478856604143,Consumer Staples,29.6,0,1,0
MPC,2010,26920850.944,17.10841170949115,Energy,45.0,1,0,0
MPC,2011,28005496.226,17.147911378369365,Energy,45.0,1,0,0
MPC,2012,28183145.172,17.154234703767138,Energy,45.0,1,0,0
MPC,2013,28234498.788,17.156055184905934,Energy,45.0,1,0,0
MPC,2014,30743963.3,17.24120425002396,Energy,45.0,1,0,0
MPC,2015,30407483.65,17.23019934166493,Energy,45.0,1,0,0
MPC,2016,30930483.208,17.247252799501535,Energy,45.0,1,0,0
MPC,2017,30918600.244,17.246868542755962,Energy,45.0,1,0,0
MPC,2018,30879745.148,17.245611062491204,Energy,45.0,1,0,0
MPC,2019,31314911.63,17.259604983901035,Energy,45.0,1,0,0
MPC,2020,26982311.744,17.110692125752063,Energy,45.0,1,0,0
MPC,2021,27646298.13,17.135002429958032,Energy,45.0,1,0,0
MPC,2022,28850572.412,17.17764042635345,Energy,45.0,1,0,0
MPC,2023,28465167.048,17.16419172402107,Energy,45.0,1,1,1
MRK,2010,383703.75,12.857628655621541,Health Care,65.1,1,0,0
MRK,2011,417766.254,12.94267974781897,Health Care,65.1,1,0,0
MRK,2012,410315.332,12.924683682658795,Health Care,65.1,1,0,0
MRK,2013,424367.51,12.958357484100102,Health Care,65.1,1,0,0
MRK,2014,421291.544,12.951082750207846,Health Care,65.1,1,0,0
MRK,2015,398961.058,12.896621598618571,Health Care,65.1,1,0,0
MRK,2016,359855.176,12.793459719495356,Health Care,65.1,1,0,0
MRK,2017,356362.438,12.783706382335467,Health Care,65.1,1,0,0
MRK,2018,387918.212,12.8685523804305,Health Care,65.1,1,0,0
MRK,2019,368932.926,12.818372844658468,Health Care,65.1,1,0,0
MRK,2020,365666.32,12.809479237278637,Health Care,65.1,1,0,0
MRK,2021,373974.924,12.831946699993003,Health Care,65.1,1,0,0
MRK,2022,374799.248,12.834148491032417,Health Care,65.1,1,0,0
MRK,2023,365529.704,12.809105560115665,Health Care,65.1,1,1,1
MU,2010,33715.372,10.425738814393794,Information Technology,81.5,1,0,0
MU,2011,404837.8697922,12.911244414559487,Information Technology,81.5,1,0,0
MU,2012,392888.3489883,12.881283296470272,Information Technology,81.5,1,0,0
MU,2013,391160.2016457,12.876875034427066,Information Technology,81.5,1,0,0
MU,2014,304312.0682204,12.625812280149932,Information Technology,81.5,1,0,0
MU,2015,351831.1378391,12.770909459697341,Information Technology,81.5,1,0,0
MU,2016,370390.0983108,12.822314748827145,Information Technology,81.5,1,0,0
MU,2017,333890.1463713,12.718570309770971,Information Technology,81.5,1,0,0
MU,2018,370552.6789213,12.822753595602517,Information Technology,81.5,1,0,0
MU,2019,320805.6882669,12.678594003469447,Information Technology,81.5,1,0,0
MU,2020,335820.1066992,12.724333876621102,Information Technology,81.5,1,0,0
MU,2021,311443.0330268,12.648974931811331,Information Technology,81.5,1,0,0
MU,2022,325147.6245568,12.692037663107818,Information Technology,81.5,1,0,0
MU,2023,303884.3484487,12.624405765991098,Information Technology,81.5,1,1,1
NEE,2010,41725271.104,17.546617548856997,Utilities,42.0,0,0,0
NEE,2011,39556880.268,17.49325022612071,Utilities,42.0,0,0,0
NEE,2012,40132090.316,17.50768685441626,Utilities,42.0,0,0,0
NEE,2013,36737221.446,17.419301034621228,Utilities,42.0,0,0,0
NEE,2014,38896715.708,17.47642040163319,Utilities,42.0,0,0,0
NEE,2015,41591387.562,17.543403698081697,Utilities,42.0,0,0,0
NEE,2016,39611336.682,17.494625940348236,Utilities,42.0,0,0,0
NEE,2017,39928764.12,17.50260755244047,Utilities,42.0,0,0,0
NEE,2018,40469265.176,17.516053384145028,Utilities,42.0,0,0,0
NEE,2019,39884103.406,17.501488416668845,Utilities,42.0,0,0,0
NEE,2020,39143181.06,17.4827368160655,Utilities,42.0,0,0,0
NEE,2021,37402116.184,17.437237869980382,Utilities,42.0,0,0,0
NEE,2022,38865849.152,17.475626534895827,Utilities,42.0,0,0,0
NEE,2023,40497897.718,17.5167606472246,Utilities,42.0,0,1,0
NEM,2010,1586735.462,14.277189925227482,Materials,37.2,0,0,0
NEM,2011,1599103.1160000002,14.284954102892067,Materials,37.2,0,0,0
NEM,2012,1429076.942,14.172539998461676,Materials,37.2,0,0,0
NEM,2013,1705701.12,14.349487384519673,Materials,37.2,0,0,0
NEM,2014,1607922.266,14.290454007433153,Materials,37.2,0,0,0
NEM,2015,1196928.468,13.995270058827417,Materials,37.2,0,0,0
NEM,2016,1211787.47,14.007607900676346,Materials,37.2,0,0,0
NEM,2017,1310331.372,14.08579138208006,Materials,37.2,0,0,0
NEM,2018,1402362.4300000002,14.153669535523544,Materials,37.2,0,0,0
NEM,2019,1430642.4279999998,14.17363485068945,Materials,37.2,0,0,0
NEM,2020,1513968.59,14.23024562691255,Materials,37.2,0,0,0
NEM,2021,1766518.36,14.384521705245765,Materials,37.2,0,0,0
NEM,2022,1678632.138,14.333490411887214,Materials,37.2,0,0,0
NEM,2023,1393004.114,14.146973923968412,Materials,37.2,0,1,0
NI,2010,13684556.196,16.431778543046317,Utilities,42.0,0,0,0
NI,2011,12499295.046,16.341182884366706,Utilities,42.0,0,0,0
NI,2012,10446558.086,16.1617832080855,Utilities,42.0,0,0,0
NI,2013,11549376.736,16.262142117809734,Utilities,42.0,0,0,0
NI,2014,12274931.726,16.323069751059574,Utilities,42.0,0,0,0
NI,2015,9229340.936,16.03789830772932,Utilities,42.0,0,0,0
NI,2016,8584842.136,15.96550878027724,Utilities,42.0,0,0,0
NI,2017,8639516.018,15.971857238523292,Utilities,42.0,0,0,0
NI,2018,11343539.878,16.244159054262227,Utilities,42.0,0,0,0
NI,2019,9246535.118,16.03975956562608,Utilities,42.0,0,0,0
NI,2020,6332965.464,15.661279320047944,Utilities,42.0,0,0,0
NI,2021,7225515.304,15.793129250170818,Utilities,42.0,0,0,0
NI,2022,5429819.056,15.50741655250282,Utilities,42.0,0,0,0
NI,2023,4456754.266,15.309931540391915,Utilities,42.0,0,1,0
NOC,2010,75800.88,11.235878373433714,Industrials,50.3,1,0,0
NOC,2011,67908.302,11.125928299745487,Industrials,50.3,1,0,0
NOC,2012,69612.906,11.150719625215954,Industrials,50.3,1,0,0
NOC,2013,74231.658,11.214959467095465,Industrials,50.3,1,0,0
NOC,2014,71617.912,11.179114452149685,Industrials,50.3,1,0,0
NOC,2015,52084.31,10.860638230210379,Industrials,50.3,1,0,0
NOC,2016,64879.568,11.080303443374895,Industrials,50.3,1,0,0
NOC,2017,69278.02799999999,11.1458975131148,Industrials,50.3,1,0,0
NOC,2018,70610.63,11.164950140792879,Industrials,50.3,1,0,0
NOC,2019,74807.20199999999,11.2226828103576,Industrials,50.3,1,0,0
NOC,2020,76084.40400000001,11.239611725190942,Industrials,50.3,1,0,0
NOC,2021,99352.47,11.506439174395695,Industrials,50.3,1,0,0
NOC,2022,102901.802,11.541540151772102,Industrials,50.3,1,0,0
NOC,2023,110192.278,11.609991175655368,Industrials,50.3,1,1,1
NRG,2010,57416424.166,17.865840973073684,Utilities,42.0,0,0,0
NRG,2011,59987474.807,17.90964636184787,Utilities,42.0,0,0,0
NRG,2012,50479255.677,17.737073050989768,Utilities,42.0,0,0,0
NRG,2013,54315513.893,17.81032046956203,Utilities,42.0,0,0,0
NRG,2014,51236050.399,17.751953971114016,Utilities,42.0,0,0,0
NRG,2015,45085073.044,17.62406179723486,Utilities,42.0,0,0,0
NRG,2016,35192191.925,17.376334824065456,Utilities,42.0,0,0,0
NRG,2017,36104016.852,17.4019147149493,Utilities,42.0,0,0,0
NRG,2018,34630912.158,17.360257285017376,Utilities,42.0,0,0,0
NRG,2019,30604658.687,17.23666283268253,Utilities,42.0,0,0,0
NRG,2020,22729880.604,16.939190987016215,Utilities,42.0,0,0,0
NRG,2021,30935770.066,17.24742371199622,Utilities,42.0,0,0,0
NRG,2022,32495990.204,17.2966272921228,Utilities,42.0,0,0,0
NRG,2023,22723329.304,16.938902721357074,Utilities,42.0,0,1,0
NUE,2010,3842719.494,15.161691135702355,Materials,37.2,0,0,0
NUE,2011,4110644.456,15.229090619397576,Materials,37.2,0,0,0
NUE,2012,4215081.856,15.254179806638886,Materials,37.2,0,0,0
NUE,2013,3972718.532,15.19496143879873,Materials,37.2,0,0,0
NUE,2014,4398927.45,15.296871535138338,Materials,37.2,0,0,0
NUE,2015,4375970.432,15.291639094726264,Materials,37.2,0,0,0
NUE,2016,5176878.584,15.45971303581055,Materials,37.2,0,0,0
NUE,2017,5033658.626,15.431657837373521,Materials,37.2,0,0,0
NUE,2018,5713766.014,15.55838908635282,Materials,37.2,0,0,0
NUE,2019,5499054.414,15.520086892544105,Materials,37.2,0,0,0
NUE,2020,5568894.762,15.532707344853085,Materials,37.2,0,0,0
NUE,2021,5681066.0,15.552649625168012,Materials,37.2,0,0,0
NUE,2022,5178040.152,15.459937386732104,Materials,37.2,0,0,0
NUE,2023,5386353.79,15.499379422816926,Materials,37.2,0,1,0
NXPI,2011,79380.570206,11.282021507018213,Information Technology,81.5,1,0,0
NXPI,2012,71019.4982213,11.170723821697761,Information Technology,81.5,1,0,0
NXPI,2013,80167.2379222,11.291882679528891,Information Technology,81.5,1,0,0
NXPI,2014,99365.650139,11.50657182466795,Information Technology,81.5,1,0,0
NXPI,2015,88105.325742,11.386299611185462,Information Technology,81.5,1,0,0
NXPI,2016,98168.201802,11.494447817880364,Information Technology,81.5,1,0,0
NXPI,2017,94837.1051831,11.459926560889711,Information Technology,81.5,1,0,0
NXPI,2018,96619.089981,11.478541969395483,Information Technology,81.5,1,0,0
NXPI,2019,72079.054845,11.185532653172608,Information Technology,81.5,1,0,0
NXPI,2020,60162.2241617,11.004816550301026,Information Technology,81.5,1,0,0
NXPI,2021,70161.1074116,11.158563663818445,Information Technology,81.5,1,0,0
NXPI,2022,86401.168118,11.366768048435633,Information Technology,81.5,1,0,0
NXPI,2023,77528.052339,11.258408013985973,Information Technology,81.5,1,1,1
ODFL,2010,6840601.122,15.738386315256525,Industrials,50.3,1,0,0
ODFL,2011,5430916.024,15.50761855868263,Industrials,50.3,1,0,0
ODFL,2012,4588269.54,15.339013722363017,Industrials,50.3,1,0,0
ODFL,2013,6101320.28,15.624015908967126,Industrials,50.3,1,0,0
ODFL,2014,6032124.742000001,15.612610034274939,Industrials,50.3,1,0,0
ODFL,2015,6084344.874,15.621229780515321,Industrials,50.3,1,0,0
ODFL,2016,6039018.306,15.61375219017183,Industrials,50.3,1,0,0
ODFL,2017,3817437.134,15.155090110049699,Industrials,50.3,1,0,0
ODFL,2018,5148351.966,15.454187409061834,Industrials,50.3,1,0,0
ODFL,2019,3289223.37,15.006162341147867,Industrials,50.3,1,0,0
ODFL,2020,2971750.94,14.904662215656655,Industrials,50.3,1,0,0
ODFL,2021,2926826.298,14.889429560858453,Industrials,50.3,1,0,0
ODFL,2022,2519261.022,14.739476568186438,Industrials,50.3,1,0,0
ODFL,2023,2222066.18,14.613948482748077,Industrials,50.3,1,1,1
OKE,2010,692054.9920000001,13.447422144621301,Energy,45.0,1,0,0
OKE,2011,899714.22,13.709833570012151,Energy,45.0,1,0,0
OKE,2012,1046267.464,13.860740548419827,Energy,45.0,1,0,0
OKE,2013,1195063.718,13.993710899203469,Energy,45.0,1,0,0
OKE,2014,1225581.958,14.018927172845679,Energy,45.0,1,0,0
OKE,2015,1372117.186,14.131866224957427,Energy,45.0,1,0,0
OKE,2016,1343066.738,14.110466912059193,Energy,45.0,1,0,0
OKE,2017,1567416.582,14.264939970840526,Energy,45.0,1,0,0
OKE,2018,1669676.842,14.32814125680157,Energy,45.0,1,0,0
OKE,2019,1845483.248,14.428252266059491,Energy,45.0,1,0,0
OKE,2020,1861841.038,14.437076898634027,Energy,45.0,1,0,0
OKE,2021,1871971.142,14.442503054498689,Energy,45.0,1,0,0
OKE,2022,1876253.436,14.444788026217488,Energy,45.0,1,0,0
OKE,2023,2049708.196,14.533208485442376,Energy,45.0,1,1,1
OXY,2010,6745353.382,15.724364586199341,Energy,45.0,1,0,0
OXY,2011,7251183.978,15.79667545871652,Energy,45.0,1,0,0
OXY,2012,7510473.126,15.831809154370706,Energy,45.0,1,0,0
OXY,2013,7320736.764,15.806221668290476,Energy,45.0,1,0,0
