ticker,year,total_emissions,num_facilities,primary_state,cdp_scope_1,cdp_scope_2,scope_1_best,total_with_scope2
MCHP,2020,329470.869183,3,AZ,,,329470.869183,329470.869183
MCHP,2021,407320.122309,3,AZ,,,407320.122309,407320.122309
MCHP,2022,417897.536461,3,AZ,,,417897.536461,417897.536461
MCHP,2023,472938.201976,3,AZ,,,472938.201976,472938.201976
MGM,2010,129746.92,1,NV,,,129746.92,129746.92
MGM,2011,130887.856,1,NV,,,130887.856,130887.856
MGM,2012,127726.768,1,NV,,,127726.768,127726.768
MGM,2013,133938.396,1,NV,,,133938.396,133938.396
MGM,2014,130349.06,1,NV,,,130349.06,130349.06
MGM,2015,132200.352,1,NV,,,132200.352,132200.352
MGM,2016,134521.544,1,NV,,,134521.544,134521.544
MGM,2017,128442.916,1,NV,,,128442.916,128442.916
MGM,2018,130246.06,1,NV,,,130246.06,130246.06
MGM,2019,138028.88,1,NV,,,138028.88,138028.88
MGM,2020,100925.82,1,NV,,,100925.82,100925.82
MGM,2021,112944.124,1,NV,,,112944.124,112944.124
MGM,2022,113633.872,1,NV,,,113633.872,113633.872
MGM,2023,110103.336,1,NV,,,110103.336,110103.336
MHK,2010,284529.916,6,GA,,,284529.916,284529.916
MHK,2011,285092.98600000003,6,GA,,,285092.98600000003,285092.98600000003
MHK,2012,285503.272,6,GA,,,285503.272,285503.272
MHK,2013,309649.8,6,GA,,,309649.8,309649.8
MHK,2014,317746.872,6,GA,,,317746.872,317746.872
MHK,2015,332769.206,6,GA,,,332769.206,332769.206
MHK,2016,337465.83400000003,6,GA,,,337465.83400000003,337465.83400000003
MHK,2017,386947.544,7,GA,,,386947.544,386947.544
MHK,2018,330331.792,7,GA,,,330331.792,330331.792
MHK,2019,322082.788,7,GA,,,322082.788,322082.788
MHK,2020,318280.352,7,GA,,,318280.352,318280.352
MHK,2021,333019.592,7,GA,,,333019.592,333019.592
MHK,2022,297304.432,7,GA,,,297304.432,297304.432
MHK,2023,292597.1,7,GA,,,292597.1,292597.1
MLM,2010,2902921.352,4,TX,,,2902921.352,2902921.352
MLM,2011,2704531.58,4,TX,,,2704531.58,2704531.58
MLM,2012,2997768.786,4,TX,,,2997768.786,2997768.786
MLM,2013,4115760.126,4,TX,,,4115760.126,4115760.126
MLM,2014,4221740.582,4,TX,,,4221740.582,4221740.582
MLM,2015,3750714.462,4,TX,,,3750714.462,3750714.462
MLM,2016,3858006.2,4,TX,,,3858006.2,3858006.2
MLM,2017,3729108.144,4,TX,,,3729108.144,3729108.144
MLM,2018,3763179.79,4,TX,,,3763179.79,3763179.79
MLM,2019,3939577.874,4,TX,,,3939577.874,3939577.874
MLM,2020,3928503.108,4,TX,,,3928503.108,3928503.108
MLM,2021,4170425.2,4,TX,,,4170425.2,4170425.2
MLM,2022,4009757.346,4,TX,,,4009757.346,4009757.346
MLM,2023,3999044.162,4,TX,,,3999044.162,3999044.162
MMM,2010,390399.0,10,MN,,,390399.0,390399.0
MMM,2011,1780004.39132115,10,MN,4300000.0,1950000.0,1780004.39132115,3730004.3913211497
MMM,2012,1850376.9949,10,MN,4060000.0,2030000.0,1850376.9949,3880376.9949000003
MMM,2013,2682999.5358,10,MN,4540000.0,2230000.0,2682999.5358,4912999.535800001
MMM,2014,1626223.37872,10,MN,,,1626223.37872,1626223.37872
MMM,2015,1244911.933834,10,MN,,,1244911.933834,1244911.933834
MMM,2016,1041918.94496,10,MN,,,1041918.94496,1041918.94496
MMM,2017,1071428.590372,10,MN,,,1071428.590372,1071428.590372
MMM,2018,1166836.604404,11,MN,,,1166836.604404,1166836.604404
MMM,2019,1212019.355115,11,MN,,,1212019.355115,1212019.355115
MMM,2020,1066631.228309,11,MN,,,1066631.228309,1066631.228309
MMM,2021,1113367.274187,11,MN,,,1113367.274187,1113367.274187
MMM,2022,1034537.637396,11,MN,,,1034537.637396,1034537.637396
MMM,2023,1007143.688924,11,MN,,,1007143.688924,1007143.688924
MO,2010,183880.042,2,VA,,,183880.042,183880.042
MO,2011,198994.628,2,VA,273437.0,251194.0,198994.628,450188.628
MO,2012,221464.74200000003,2,VA,279395.0,267808.0,221464.74200000003,489272.742
MO,2013,203190.308,2,VA,283926.0,236169.0,203190.308,439359.30799999996
MO,2014,120870.83,2,VA,,,120870.83,120870.83
MO,2015,110805.636,2,VA,,,110805.636,110805.636
MO,2016,93323.6,2,VA,,,93323.6,93323.6
MO,2017,91422.356,2,VA,,,91422.356,91422.356
MO,2018,92514.752,2,VA,,,92514.752,92514.752
MO,2019,87832.068,2,VA,,,87832.068,87832.068
MO,2020,76442.01000000001,2,VA,,,76442.01000000001,76442.01000000001
MO,2021,75328.216,2,VA,,,75328.216,75328.216
MO,2022,72567.758,2,VA,,,72567.758,72567.758
MO,2023,66467.196,2,VA,,,66467.196,66467.196
MPC,2010,26920850.944,16,CA,,,26920850.944,26920850.944
MPC,2011,28005496.226,19,CA,,,28005496.226,28005496.226
MPC,2012,28183145.172,19,CA,,,28183145.172,28183145.172
MPC,2013,28234498.788,19,CA,,,28234498.788,28234498.788
MPC,2014,30743963.3,21,ND,,,30743963.3,30743963.3
MPC,2015,30407483.65,21,ND,,,30407483.65,30407483.65
MPC,2016,30930483.208,22,ND,,,30930483.208,30930483.208
MPC,2017,30918600.244,22,ND,,,30918600.244,30918600.244
MPC,2018,30879745.148,22,ND,,,30879745.148,30879745.148
MPC,2019,31314911.63,22,ND,,,31314911.63,31314911.63
MPC,2020,26982311.744,22,ND,,,26982311.744,26982311.744
MPC,2021,27646298.13,22,ND,,,27646298.13,27646298.13
MPC,2022,28850572.412,22,ND,,,28850572.412,28850572.412
MPC,2023,28465167.048,22,ND,,,28465167.048,28465167.048
MRK,2010,383703.75,3,NJ,,,383703.75,383703.75
MRK,2011,417766.254,3,NJ,1046881.0,1028780.0,417766.254,1446546.254
MRK,2012,410315.332,3,NJ,1135597.0,951450.0,410315.332,1361765.332
MRK,2013,424367.51,3,NJ,1053000.0,927000.0,424367.51,1351367.51
MRK,2014,421291.544,3,NJ,,,421291.544,421291.544
MRK,2015,398961.058,3,NJ,,,398961.058,398961.058
MRK,2016,359855.176,3,NJ,,,359855.176,359855.176
MRK,2017,356362.438,3,NJ,,,356362.438,356362.438
MRK,2018,387918.212,3,NJ,,,387918.212,387918.212
MRK,2019,368932.926,3,NJ,,,368932.926,368932.926
MRK,2020,365666.32,3,NJ,,,365666.32,365666.32
MRK,2021,373974.924,3,NJ,,,373974.924,373974.924
MRK,2022,374799.248,3,NJ,,,374799.248,374799.248
MRK,2023,365529.704,3,NJ,,,365529.704,365529.704
MU,2010,33715.372,1,ID,,,33715.372,33715.372
MU,2011,404837.8697922,2,ID,,,404837.8697922,404837.8697922
MU,2012,392888.3489883,2,ID,,,392888.3489883,392888.3489883
MU,2013,391160.2016457,2,ID,,,391160.2016457,391160.2016457
MU,2014,304312.0682204,2,ID,,,304312.0682204,304312.0682204
MU,2015,351831.1378391,2,ID,,,351831.1378391,351831.1378391
MU,2016,370390.0983108,2,ID,,,370390.0983108,370390.0983108
MU,2017,333890.1463713,2,ID,,,333890.1463713,333890.1463713
MU,2018,370552.6789213,2,ID,,,370552.6789213,370552.6789213
MU,2019,320805.6882669,2,ID,,,320805.6882669,320805.6882669
MU,2020,335820.1066992,2,ID,,,335820.1066992,335820.1066992
MU,2021,311443.0330268,2,ID,,,311443.0330268,311443.0330268
MU,2022,325147.6245568,2,ID,,,325147.6245568,325147.6245568
MU,2023,303884.3484487,2,ID,,,303884.3484487,303884.3484487
NEE,2010,41725271.104,17,FL,,,41725271.104,41725271.104
NEE,2011,39556880.268,17,FL,,,39556880.268,39556880.268
NEE,2012,40132090.316,17,FL,,,40132090.316,40132090.316
NEE,2013,36737221.446,17,FL,,,36737221.446,36737221.446
NEE,2014,38896715.708,17,FL,,,38896715.708,38896715.708
NEE,2015,41591387.562,17,FL,,,41591387.562,41591387.562
NEE,2016,39611336.682,17,FL,,,39611336.682,39611336.682
NEE,2017,39928764.12,17,FL,,,39928764.12,39928764.12
NEE,2018,40469265.176,17,FL,,,40469265.176,40469265.176
NEE,2019,39884103.406,18,FL,,,39884103.406,39884103.406
NEE,2020,39143181.06,18,FL,,,39143181.06,39143181.06
NEE,2021,37402116.184,18,FL,,,37402116.184,37402116.184
NEE,2022,38865849.152,18,FL,,,38865849.152,38865849.152
NEE,2023,40497897.718,18,FL,,,40497897.718,40497897.718
NEM,2010,1586735.462,2,NV,,,1586735.462,1586735.462
NEM,2011,1599103.1160000002,2,NV,4414205.63,1145553.1,1599103.1160000002,2744656.216
NEM,2012,1429076.942,2,NV,4016150.0,1182740.0,1429076.942,2611816.942
NEM,2013,1705701.12,2,NV,4402779.5,1205633.1,1705701.12,2911334.22
NEM,2014,1607922.266,2,NV,,,1607922.266,1607922.266
NEM,2015,1196928.468,2,NV,,,1196928.468,1196928.468
NEM,2016,1211787.47,2,NV,,,1211787.47,1211787.47
NEM,2017,1310331.372,2,NV,,,1310331.372,1310331.372
NEM,2018,1402362.4300000002,2,NV,,,1402362.4300000002,1402362.4300000002
NEM,2019,1430642.4279999998,2,NV,,,1430642.4279999998,1430642.4279999998
NEM,2020,1513968.59,2,NV,,,1513968.59,1513968.59
NEM,2021,1766518.36,2,NV,,,1766518.36,1766518.36
NEM,2022,1678632.138,2,NV,,,1678632.138,1678632.138
NEM,2023,1393004.114,2,NV,,,1393004.114,1393004.114
NI,2010,13684556.196,3,IN,,,13684556.196,13684556.196
NI,2011,12499295.046,3,IN,,,12499295.046,12499295.046
NI,2012,10446558.086,3,IN,,,10446558.086,10446558.086
NI,2013,11549376.736,3,IN,,,11549376.736,11549376.736
NI,2014,12274931.726,3,IN,,,12274931.726,12274931.726
NI,2015,9229340.936,3,IN,,,9229340.936,9229340.936
NI,2016,8584842.136,3,IN,,,8584842.136,8584842.136
NI,2017,8639516.018,3,IN,,,8639516.018,8639516.018
NI,2018,11343539.878,3,IN,,,11343539.878,11343539.878
NI,2019,9246535.118,3,IN,,,9246535.118,9246535.118
NI,2020,6332965.464,3,IN,,,6332965.464,6332965.464
NI,2021,7225515.304,3,IN,,,7225515.304,7225515.304
NI,2022,5429819.056,3,IN,,,5429819.056,5429819.056
NI,2023,4456754.266,3,IN,,,4456754.266,4456754.266
NOC,2010,75800.88,2,UT,,,75800.88,75800.88
NOC,2011,67908.302,2,UT,154642.0,537934.0,67908.302,605842.302
NOC,2012,69612.906,2,UT,135360.0,484309.0,69612.906,553921.906
NOC,2013,74231.658,2,UT,148787.0,462419.0,74231.658,536650.658
NOC,2014,71617.912,2,UT,,,71617.912,71617.912
NOC,2015,52084.31,2,UT,,,52084.31,52084.31
NOC,2016,64879.568,2,UT,,,64879.568,64879.568
NOC,2017,69278.02799999999,2,UT,,,69278.02799999999,69278.02799999999
NOC,2018,70610.63,2,UT,,,70610.63,70610.63
NOC,2019,74807.20199999999,2,UT,,,74807.20199999999,74807.20199999999
NOC,2020,76084.40400000001,2,UT,,,76084.40400000001,76084.40400000001
NOC,2021,99352.47,3,CA,,,99352.47,99352.47
NOC,2022,102901.802,3,CA,,,102901.802,102901.802
NOC,2023,110192.278,3,CA,,,110192.278,110192.278
NRG,2010,57416424.166,14,TX,,,57416424.166,57416424.166
NRG,2011,59987474.807,14,TX,,,59987474.807,59987474.807
NRG,2012,50479255.677,14,TX,,,50479255.677,50479255.677
NRG,2013,54315513.893,14,TX,,,54315513.893,54315513.893
NRG,2014,51236050.399,14,TX,,,51236050.399,51236050.399
NRG,2015,45085073.044,14,TX,,,45085073.044,45085073.044
NRG,2016,35192191.925,14,TX,,,35192191.925,35192191.925
NRG,2017,36104016.852,14,TX,,,36104016.852,36104016.852
NRG,2018,34630912.158,14,TX,,,34630912.158,34630912.158
NRG,2019,30604658.687,14,TX,,,30604658.687,30604658.687
NRG,2020,22729880.604,14,TX,,,22729880.604,22729880.604
NRG,2021,30935770.066,14,TX,,,30935770.066,30935770.066
NRG,2022,32495990.204,14,TX,,,32495990.204,32495990.204
NRG,2023,22723329.304,14,TX,,,22723329.304,22723329.304
NUE,2010,3842719.494,19,AL,,,3842719.494,3842719.494
NUE,2011,4110644.456,19,AL,17000000.0,1800000.0,4110644.456,5910644.456
NUE,2012,4215081.856,19,AL,19000000.0,2000000.0,4215081.856,6215081.856
NUE,2013,3972718.532,19,AL,19000000.0,2200000.0,3972718.532,6172718.532
NUE,2014,4398927.45,20,AL,,,4398927.45,4398927.45
NUE,2015,4375970.432,20,AL,,,4375970.432,4375970.432
NUE,2016,5176878.584,21,AL,,,5176878.584,5176878.584
NUE,2017,5033658.626,21,AL,,,5033658.626,5033658.626
NUE,2018,5713766.014,22,AL,,,5713766.014,5713766.014
NUE,2019,5499054.414,22,AL,,,5499054.414,5499054.414
NUE,2020,5568894.762,23,AL,,,5568894.762,5568894.762
NUE,2021,5681066.0,24,AL,,,5681066.0,5681066.0
NUE,2022,5178040.152,24,AL,,,5178040.152,5178040.152
NUE,2023,5386353.79,25,AL,,,5386353.79,5386353.79
NXPI,2011,79380.570206,1,TX,,,79380.570206,79380.570206
NXPI,2012,71019.4982213,1,TX,,,71019.4982213,71019.4982213
NXPI,2013,80167.2379222,1,TX,,,80167.2379222,80167.2379222
NXPI,2014,99365.650139,1,TX,,,99365.650139,99365.650139
NXPI,2015,88105.325742,1,TX,,,88105.325742,88105.325742
NXPI,2016,98168.201802,1,TX,,,98168.201802,98168.201802
NXPI,2017,94837.1051831,1,TX,,,94837.1051831,94837.1051831
NXPI,2018,96619.089981,1,TX,,,96619.089981,96619.089981
NXPI,2019,72079.054845,1,TX,,,72079.054845,72079.054845
NXPI,2020,60162.2241617,1,TX,,,60162.2241617,60162.2241617
NXPI,2021,70161.1074116,1,TX,,,70161.1074116,70161.1074116
NXPI,2022,86401.168118,1,TX,,,86401.168118,86401.168118
NXPI,2023,77528.052339,1,TX,,,77528.052339,77528.052339
ODFL,2010,6840601.122,3,VA,,,6840601.122,6840601.122
ODFL,2011,5430916.024,3,VA,,,5430916.024,5430916.024
ODFL,2012,4588269.54,3,VA,,,4588269.54,4588269.54
ODFL,2013,6101320.28,3,VA,,,6101320.28,6101320.28
ODFL,2014,6032124.742000001,3,VA,,,6032124.742000001,6032124.742000001
ODFL,2015,6084344.874,3,VA,,,6084344.874,6084344.874
ODFL,2016,6039018.306,3,VA,,,6039018.306,6039018.306
ODFL,2017,3817437.134,3,VA,,,3817437.134,3817437.134
ODFL,2018,5148351.966,4,VA,,,5148351.966,5148351.966
ODFL,2019,3289223.37,4,VA,,,3289223.37,3289223.37
ODFL,2020,2971750.94,4,VA,,,2971750.94,2971750.94
ODFL,2021,2926826.298,4,VA,,,2926826.298,2926826.298
ODFL,2022,2519261.022,4,VA,,,2519261.022,2519261.022
ODFL,2023,2222066.18,4,VA,,,2222066.18,2222066.18
OKE,2010,692054.9920000001,8,OK,,,692054.9920000001,692054.9920000001
OKE,2011,899714.22,9,OK,,,899714.22,899714.22
OKE,2012,1046267.464,10,OK,,,1046267.464,1046267.464
OKE,2013,1195063.718,11,ND,,,1195063.718,1195063.718
OKE,2014,1225581.958,14,OK,,,1225581.958,1225581.958
OKE,2015,1372117.186,14,OK,,,1372117.186,1372117.186
OKE,2016,1343066.738,16,ND,,,1343066.738,1343066.738
OKE,2017,1567416.582,16,ND,,,1567416.582,1567416.582
OKE,2018,1669676.842,16,ND,,,1669676.842,1669676.842
OKE,2019,1845483.248,19,ND,,,1845483.248,1845483.248
OKE,2020,1861841.038,21,ND,,,1861841.038,1861841.038
OKE,2021,1871971.142,21,ND,,,1871971.142,1871971.142
OKE,2022,1876253.436,22,ND,,,1876253.436,1876253.436
OKE,2023,2049708.196,24,ND,,,2049708.196,2049708.196
OXY,2010,6745353.382,24,TX,,,6745353.382,6745353.382
OXY,2011,7251183.978,25,TX,11200000.0,6600000.0,7251183.978,13851183.978
OXY,2012,7510473.126,25,TX,12200000.0,6900000.0,7510473.126,14410473.126
OXY,2013,7320736.764,26,TX,14270000.0,5600000.0,7320736.764,12920736.764
OXY,2014,7390778.600000001,26,TX,,,7390778.600000001,7390778.600000001
OXY,2015,7237117.526,27,TX,,,7237117.526,7237117.526
OXY,2016,7509361.176,28,TX,,,7509361.176,7509361.176
OXY,2017,7492100.452,28,TX,,,7492100.452,7492100.452
OXY,2018,7434803.034,28,TX,,,7434803.034,7434803.034
OXY,2019,8121255.376,28,TX,,,8121255.376,8121255.376
OXY,2020,7648135.176,28,TX,,,7648135.176,7648135.176
OXY,2021,6903491.154,28,TX,,,6903491.154,6903491.154
OXY,2022,7707099.992,29,TX,,,7707099.992,7707099.992
OXY,2023,7755373.004000001,29,TX,,,7755373.004000001,7755373.004000001
PCG,2010,1881516.0535483137,8,CA,,,1881516.0535483137,1881516.0535483137
PCG,2011,2288634.688245328,9,CA,3218256.0,997983.0,2288634.688245328,3286617.688245328
PCG,2012,2805348.108,10,CA,3618015.0,1138434.0,2805348.108,3943782.108
PCG,2013,2682252.35,10,CA,,,2682252.35,2682252.35
PCG,2014,2733222.142,10,CA,,,2733222.142,2733222.142
PCG,2015,3227203.702,10,CA,,,3227203.702,3227203.702
PCG,2016,2539607.69,10,CA,,,2539607.69,2539607.69
PCG,2017,2539674.482,10,CA,,,2539674.482,2539674.482
PCG,2018,2798110.252,10,CA,,,2798110.252,2798110.252
PCG,2019,2818268.232,10,CA,,,2818268.232,2818268.232
PCG,2020,2853553.754,10,CA,,,2853553.754,2853553.754
PCG,2021,2792361.336,10,CA,,,2792361.336,2792361.336
PCG,2022,2440538.582,10,CA,,,2440538.582,2440538.582
PCG,2023,2923279.1920000003,10,CA,,,2923279.1920000003,2923279.1920000003
PEG,2022,188.7,1,NJ,,,188.7,188.7
PEG,2023,146.3,1,NJ,,,146.3,146.3
PEP,2010,237385.496,5,CA,,,237385.496,237385.496
PEP,2011,253054.158,6,CA,3980007.0,2016774.0,253054.158,2269828.158
PEP,2012,235920.954,6,CA,3854784.0,1928490.0,235920.954,2164410.954
PEP,2013,235039.24,6,CA,3823000.0,1958000.0,235039.24,2193039.24
PEP,2014,242903.236,6,CA,,,242903.236,242903.236
PEP,2015,242571.438,6,CA,,,242571.438,242571.438
PEP,2016,268014.424,7,CA,,,268014.424,268014.424
PEP,2017,235006.73,7,CA,,,235006.73,235006.73
PEP,2018,249714.712,7,CA,,,249714.712,249714.712
PEP,2019,252891.796,7,CA,,,252891.796,252891.796
PEP,2020,304386.104,9,CA,,,304386.104,304386.104
PEP,2021,331177.204,10,CA,,,331177.204,331177.204
PEP,2022,321750.288,10,CA,,,321750.288,321750.288
PEP,2023,317942.602,10,CA,,,317942.602,317942.602
PFE,2010,310940.71400000004,3,CT,,,310940.71400000004,310940.71400000004
PFE,2011,303342.322,3,CT,1459943.0,1247985.0,303342.322,1551327.322
PFE,2012,259586.998,3,CT,1402528.0,1256664.0,259586.998,1516250.998
PFE,2013,256304.152,3,CT,1217736.0,1155762.0,256304.152,1412066.152
PFE,2014,262071.252,3,CT,,,262071.252,262071.252
PFE,2015,273322.656,3,CT,,,273322.656,273322.656
PFE,2016,242049.494,3,CT,,,242049.494,242049.494
PFE,2017,239173.396,3,CT,,,239173.396,239173.396
PFE,2018,249070.268,3,CT,,,249070.268,249070.268
PFE,2019,252419.188,3,CT,,,252419.188,252419.188
PFE,2020,250188.172,3,CT,,,250188.172,250188.172
PFE,2021,229600.13,3,CT,,,229600.13,229600.13
PFE,2022,233546.144,3,CT,,,233546.144,233546.144
PFE,2023,225796.41,3,CT,,,225796.41,225796.41
PG,2010,1838595.04,7,CA,,,1838595.04,1838595.04
PG,2011,1890243.69,8,CA,2795000.0,3109000.0,1890243.69,4999243.6899999995
PG,2012,1769599.672,8,CA,2906000.0,2923299.0,1769599.672,4692898.672
PG,2013,1857483.9,8,CA,2799000.0,3028000.0,1857483.9,4885483.9
PG,2014,1869659.716,9,CA,,,1869659.716,1869659.716
PG,2015,1822953.222,9,CA,,,1822953.222,1822953.222
PG,2016,1683797.212,9,CA,,,1683797.212,1683797.212
PG,2017,1716948.93,9,CA,,,1716948.93,1716948.93
PG,2018,1750174.966,9,CA,,,1750174.966,1750174.966
PG,2019,1775259.694,10,OH,,,1775259.694,1775259.694
PG,2020,1857717.774,10,OH,,,1857717.774,1857717.774
PG,2021,1781503.81,9,OH,,,1781503.81,1781503.81
PG,2022,1740561.506,10,OH,,,1740561.506,1740561.506
PG,2023,1676103.744,10,OH,,,1676103.744,1676103.744
PNW,2010,9786732.26,6,AZ,,,9786732.26,9786732.26
PNW,2011,10221941.474,6,AZ,,,10221941.474,10221941.474
PNW,2012,10739590.66,6,AZ,,,10739590.66,10739590.66
PNW,2013,10021383.332,6,AZ,,,10021383.332,10021383.332
PNW,2014,9874410.012,6,AZ,,,9874410.012,9874410.012
PNW,2015,9064855.798,6,AZ,,,9064855.798,9064855.798
PNW,2016,6284055.156,6,AZ,,,6284055.156,6284055.156
PNW,2017,7820201.726,6,AZ,,,7820201.726,7820201.726
PNW,2018,7585388.825999999,6,AZ,,,7585388.825999999,7585388.825999999
PNW,2019,7024717.628,6,AZ,,,7024717.628,7024717.628
PNW,2020,8301396.802,6,AZ,,,8301396.802,8301396.802
PNW,2021,6289766.757999999,6,AZ,,,6289766.757999999,6289766.757999999
PNW,2022,6354808.421999999,6,AZ,,,6354808.421999999,6354808.421999999
PNW,2023,5905134.813999999,6,AZ,,,5905134.813999999,5905134.813999999
PPG,2010,107859.26,2,CA,,,107859.26,107859.26
PPG,2011,113787.306,2,CA,3954000.0,1720000.0,113787.306,1833787.306
PPG,2012,108379.424,2,CA,4053000.0,1810000.0,108379.424,1918379.424
PPG,2013,206789.888,3,CA,1122000.0,943000.0,206789.888,1149789.888
PPG,2014,221690.552,3,CA,,,221690.552,221690.552
PPG,2015,214357.228,3,CA,,,214357.228,214357.228
PPG,2016,112494.768,2,LA,,,112494.768,112494.768
PPG,2017,161061.13,2,LA,,,161061.13,161061.13
PPG,2018,136937.66999999998,2,LA,,,136937.66999999998,136937.66999999998
PPG,2019,145589.982,2,LA,,,145589.982,145589.982
PPG,2020,91902.706,2,LA,,,91902.706,91902.706
PPG,2021,101330.31,2,LA,,,101330.31,101330.31
PPG,2022,109908.678,2,LA,,,109908.678,109908.678
PPG,2023,198602.998,3,CA,,,198602.998,198602.998
PPL,2010,32610146.476,6,KY,,,32610146.476,32610146.476
PPL,2011,33916124.254,6,KY,,,33916124.254,33916124.254
PPL,2012,32469312.886,6,KY,,,32469312.886,32469312.886
PPL,2013,33844146.344,6,KY,,,33844146.344,33844146.344
PPL,2014,33792724.414,6,KY,,,33792724.414,33792724.414
PPL,2015,31362261.082,6,KY,,,31362261.082,31362261.082
PPL,2016,30534361.242,6,KY,,,30534361.242,30534361.242
PPL,2017,30176881.826,6,KY,,,30176881.826,30176881.826
PPL,2018,31252571.294,6,KY,,,31252571.294,31252571.294
PPL,2019,28455340.83,6,KY,,,28455340.83,28455340.83
PPL,2020,26909049.474,6,KY,,,26909049.474,26909049.474
PPL,2021,28314375.756,6,KY,,,28314375.756,28314375.756
PPL,2022,28754130.992,6,KY,,,28754130.992,28754130.992
PPL,2023,26771409.22,6,KY,,,26771409.22,26771409.22
PSX,2010,25762097.278,39,TX,,,25762097.278,25762097.278
PSX,2011,27492123.549,40,TX,,,27492123.549,27492123.549
PSX,2012,27103070.865,40,TX,,,27103070.865,27103070.865
PSX,2013,27921481.216,41,TX,,,27921481.216,27921481.216
PSX,2014,28186725.978,42,TX,,,28186725.978,28186725.978
PSX,2015,29008211.53103,45,TX,,,29008211.53103,29008211.53103
PSX,2016,30808286.356,47,TX,,,30808286.356,30808286.356
PSX,2017,29584250.442,47,TX,,,29584250.442,29584250.442
PSX,2018,31091401.98,47,TX,,,31091401.98,31091401.98
PSX,2019,31965008.368,48,TX,,,31965008.368,31965008.368
PSX,2020,28795278.14,49,TX,,,28795278.14,28795278.14
PSX,2021,29662814.408,51,TX,,,29662814.408,29662814.408
PSX,2022,29380637.354,51,TX,,,29380637.354,29380637.354
PSX,2023,29290253.92,51,TX,,,29290253.92,29290253.92
QCOM,2010,26939.548,1,CA,,,26939.548,26939.548
QCOM,2011,27219.796,1,CA,57713.0,39824.0,27219.796,67043.796
QCOM,2012,28773.892,1,CA,63300.3,50614.8,28773.892,79388.69200000001
QCOM,2013,51019.208,2,CA,64782.0,49216.0,51019.208,100235.208
QCOM,2014,58083.48,2,CA,,,58083.48,58083.48
QCOM,2015,59834.576,2,CA,,,59834.576,59834.576
QCOM,2016,66315.25200000001,2,CA,,,66315.25200000001,66315.25200000001
QCOM,2017,62195.164,2,CA,,,62195.164,62195.164
QCOM,2018,64571.856,2,CA,,,64571.856,64571.856
QCOM,2019,62144.22,2,CA,,,62144.22,62144.22
QCOM,2020,62487.216,2,CA,,,62487.216,62487.216
QCOM,2021,62333.664,2,CA,,,62333.664,62333.664
QCOM,2022,61074.468,2,CA,,,61074.468,61074.468
QCOM,2023,48566.816,2,CA,,,48566.816,48566.816
RSG,2010,16060158.05975,170,TX,,,16060158.05975,16060158.05975
RSG,2011,14568672.49515,170,TX,,,14568672.49515,14568672.49515
RSG,2012,14027375.3195,170,TX,,,14027375.3195,14027375.3195
RSG,2013,12565784.368,172,TX,,,12565784.368,12565784.368
RSG,2014,12050235.214,171,TX,,,12050235.214,12050235.214
RSG,2015,11661283.53,171,TX,,,11661283.53,11661283.53
RSG,2016,10994714.74,172,TX,,,10994714.74,10994714.74
RSG,2017,10804978.806,173,TX,,,10804978.806,10804978.806
RSG,2018,10508051.488,174,TX,,,10508051.488,10508051.488
RSG,2019,11146071.968,175,TX,,,11146071.968,11146071.968
RSG,2020,10807786.086,175,TX,,,10807786.086,10807786.086
RSG,2021,10688525.72,177,TX,,,10688525.72,10688525.72
RSG,2022,10864346.808,177,TX,,,10864346.808,10864346.808
RSG,2023,10721712.294,177,TX,,,10721712.294,10721712.294
RTX,2010,181890.808,3,CT,,,181890.808,181890.808
RTX,2011,154410.94199999998,3,CT,,,154410.94199999998,154410.94199999998
RTX,2012,172470.224,4,CT,,,172470.224,172470.224
RTX,2013,177697.612,4,CT,,,177697.612,177697.612
RTX,2014,146585.472,4,CT,,,146585.472,146585.472
RTX,2015,134238.364,4,CT,,,134238.364,134238.364
RTX,2016,138203.766,4,CT,,,138203.766,138203.766
RTX,2017,144300.93,4,CT,,,144300.93,144300.93
RTX,2018,160067.038,4,CT,,,160067.038,160067.038
RTX,2019,163595.928,4,CT,,,163595.928,163595.928
RTX,2020,156351.20799999998,4,CT,,,156351.20799999998,156351.20799999998
RTX,2021,173380.69,4,CT,,,173380.69,173380.69
RTX,2022,148676.422,4,CT,,,148676.422,148676.422
RTX,2023,172793.28999999998,4,CT,,,172793.28999999998,172793.28999999998
SO,2010,81985183.36,36,AL,,,81985183.36,81985183.36
SO,2011,71510993.9,42,AL,132000000.0,,71510993.9,71510993.9
SO,2012,69159231.602,45,AL,121000000.0,,69159231.602,69159231.602
SO,2013,69245877.724,45,AL,,,69245877.724,69245877.724
SO,2014,76807978.712,46,AL,,,76807978.712,76807978.712
SO,2015,73497690.212,48,AL,,,73497690.212,73497690.212
SO,2016,71168365.068,48,AL,,,71168365.068,71168365.068
SO,2017,68617536.727,47,AL,,,68617536.727,68617536.727
SO,2018,70431255.687,47,AL,,,70431255.687,70431255.687
SO,2019,69488351.24,47,AL,,,69488351.24,69488351.24
SO,2020,61651316.788,47,AL,,,61651316.788,61651316.788
SO,2021,62952277.609,47,AL,,,62952277.609,62952277.609
SO,2022,64640880.646,48,AL,,,64640880.646,64640880.646
SO,2023,62758846.596,48,AL,,,62758846.596,62758846.596
SRE,2010,2489862.772,4,CA,,,2489862.772,2489862.772
SRE,2011,2065351.542,5,CA,,,2065351.542,2065351.542
