soc_code,occupation,ai_exposure,ability_exposure,activity_exposure,gics_sector
49-9071.00,"Maintenance and Repair Workers, General",32.257277210403984,0.7102538576406173,0.6878938500421229,Industrials
49-9081.00,Wind Turbine Service Technicians,37.118479529209864,0.7141348829595681,0.691276252019386,Industrials
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",49.14126947242583,0.7169011511054264,0.7064739884393063,Industrials
49-9092.00,Commercial Divers,20.012323235737732,0.7003673094582187,0.6794844444444446,Industrials
49-9094.00,Locksmiths and Safe Repairers,28.76992161084778,0.7107966986693616,0.6821403322728878,Industrials
49-9095.00,Manufactured Building and Mobile Home Installers,3.796968164451395,0.6966936572199729,0.6589297175866494,Industrials
49-9096.00,Riggers,28.49805385686469,0.6975384615384618,0.6949923547400612,Industrials
49-9097.00,Signal and Track Switch Repairers,31.14779512350088,0.7080325368581598,0.6884574240479246,Industrials
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",30.633377722217404,0.7026617375231053,0.6930596000776549,Industrials
49-9099.01,Geothermal Technicians,36.27643510113491,0.7160288270377735,0.6881241565452093,Industrials
51-1011.00,First-Line Supervisors of Production and Operating Workers,48.5963593173893,0.7357188498402556,0.6868421052631579,Materials
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",35.97885626908444,0.7104673551549098,0.6932409972299168,Materials
51-2021.00,"Coil Winders, Tapers, and Finishers",39.01500704677574,0.7138766096482798,0.6943682460515378,Materials
51-2022.00,Electrical and Electronic Equipment Assemblers,43.319565843095525,0.7225533480500367,0.6921232189444111,Materials
51-2023.00,Electromechanical Equipment Assemblers,52.74076284175266,0.7252506498329,0.7035027185278127,Materials
51-2031.00,Engine and Other Machine Assemblers,29.030281502999976,0.6997200144508672,0.6936060365369341,Materials
51-2041.00,Structural Metal Fabricators and Fitters,35.5266406313674,0.7108567629179332,0.692175905718027,Materials
51-2051.00,Fiberglass Laminators and Fabricators,24.494459824622364,0.7028781331028523,0.6836706622126155,Materials
51-2061.00,Timing Device Assemblers and Adjusters,33.83722657726322,0.7161476785381318,0.6843607305936071,Materials
51-2092.00,Team Assemblers,42.05080998436429,0.7152369796359703,0.6975438596491228,Materials
51-3011.00,Bakers,44.61931608486638,0.7283091696479005,0.6883094357076781,Materials
51-3021.00,Butchers and Meat Cutters,37.84189056865145,0.7142582417582416,0.6922337870296238,Materials
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",34.41497783693989,0.7109816653934301,0.6903899981339804,Materials
51-3023.00,Slaughterers and Meat Packers,26.658270969739217,0.7007434197307615,0.6890384615384616,Materials
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",36.671684374534834,0.7145388719512195,0.6902046783625732,Materials
51-3092.00,Food Batchmakers,47.75996938096741,0.723549519586105,0.6977617328519855,Materials
51-3093.00,Food Cooking Machine Operators and Tenders,45.77820518699467,0.7177964536387145,0.7005537206139497,Materials
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",34.7102347477748,0.7016342203964995,0.7001786050009401,Materials
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",31.009024760192798,0.7103322021789608,0.6859504132231403,Materials
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",32.82353280632583,0.7051330486202365,0.6938607370659106,Materials
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",30.33968657152325,0.7035964912280701,0.6916860240030972,Materials
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",36.022787168113325,0.7095722662987237,0.6942017259978424,Materials
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",39.09731358611466,0.7106779368638954,0.6976898981989037,Materials
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",32.83140682878489,0.7018624131170915,0.697143137639898,Materials
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",37.007853752090654,0.7128066817469985,0.6924391603195245,Materials
51-4041.00,Machinists,44.03060844508943,0.717909168808912,0.6978298115362649,Materials
51-4051.00,Metal-Refining Furnace Operators and Tenders,26.031710284838084,0.7027655615696891,0.6860801360801361,Materials
51-4052.00,"Pourers and Casters, Metal",19.341222426924965,0.694585525122438,0.684263494967978,Materials
51-4061.00,"Model Makers, Metal and Plastic",39.41094060950358,0.7149270386266093,0.6939094062436237,Materials
51-4062.00,"Patternmakers, Metal and Plastic",36.83046314424723,0.715333214540271,0.689647577092511,Materials
51-4071.00,Foundry Mold and Coremakers,26.015021245778442,0.6953924914675769,0.6934282700421941,Materials
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",32.161220627147316,0.7098633496846533,0.6881408338320367,Materials
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",37.879449545948,0.704928045515395,0.7016201024962804,Materials
51-4111.00,Tool and Die Makers,37.35171750650812,0.7186637931034482,0.6870958373668926,Materials
51-4121.00,"Welders, Cutters, Solderers, and Brazers",26.89024005911055,0.7002877973906372,0.6898406834449319,Materials
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",31.536716916301337,0.7088712618526624,0.6881998114985863,Materials
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",31.08626652790198,0.7054759467758446,0.6909220803962658,Materials
51-4192.00,"Layout Workers, Metal and Plastic",31.12391378340152,0.7197555137630365,0.6766987645348839,Materials
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",26.68636964495434,0.7119244175380665,0.677899447724243,Materials
51-4194.00,"Tool Grinders, Filers, and Sharpeners",42.552840194785865,0.7115580448065175,0.7019729093050647,Materials
51-5111.00,Prepress Technicians and Workers,55.38613135288221,0.7391424751718869,0.6935635042081102,Materials
51-5112.00,Printing Press Operators,34.52819776246646,0.7161223757401757,0.6854184567795154,Materials
51-5113.00,Print Binding and Finishing Workers,31.964171836911543,0.7127126073996141,0.6849971531599924,Materials
51-6011.00,Laundry and Dry-Cleaning Workers,35.41772454808499,0.7170608802961743,0.6858090499881544,Materials
51-6021.00,"Pressers, Textile, Garment, and Related Materials",27.18221909011273,0.6999784992474737,0.6905862457722661,Materials
51-6031.00,Sewing Machine Operators,32.142714263966,0.7167310664605874,0.6812454655380894,Materials
51-6041.00,Shoe and Leather Workers and Repairers,30.686364511688573,0.7140516576715498,0.6817488508148768,Materials
51-6042.00,Shoe Machine Operators and Tenders,42.10615646834305,0.7146431969552807,0.6982203389830509,Materials
51-6051.00,"Sewers, Hand",39.29824105901882,0.7175863991081382,0.6910816542948038,Materials
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",32.69655292461804,0.719264950935012,0.6795391061452514,Materials
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,32.341598475477845,0.706577549575071,0.6916961477987421,Materials
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",29.47123396660105,0.7033166574022609,0.690668248319494,Materials
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",41.37602749881083,0.7116829451540196,0.7000896592946801,Materials
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",29.42537587109743,0.7037358490566038,0.6901805372082783,Materials
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",30.238602313734308,0.7060746034512811,0.6890568754499641,Materials
51-6092.00,Fabric and Apparel Patternmakers,59.86816257515953,0.7422229423201555,0.697179921037789,Materials
51-6093.00,Upholsterers,28.306271558964053,0.7041266632979619,0.6881175990200081,Materials
51-7011.00,Cabinetmakers and Bench Carpenters,27.215688017948064,0.7047666171862115,0.6858481358578957,Materials
51-7021.00,Furniture Finishers,26.613629737155154,0.7040901800035645,0.6856249999999999,Materials
51-7031.00,"Model Makers, Wood",37.12212754240116,0.7156793567443385,0.6897372289599412,Materials
51-7032.00,"Patternmakers, Wood",31.69103229547721,0.7078930041152265,0.6894086415232515,Materials
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",18.3651666704162,0.6999249108316127,0.6774657231313578,Materials
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",36.36215852773053,0.7060663764961916,0.6982146918353422,Materials
51-8011.00,Nuclear Power Reactor Operators,73.1656692175064,0.7554841817889835,0.7037873203096204,Materials
51-8012.00,Power Distributors and Dispatchers,64.15305251871159,0.7507423654462628,0.6950628207396922,Materials
51-8013.00,Power Plant Operators,48.20016630272141,0.7258424098025867,0.696126568466994,Materials
51-8013.03,Biomass Plant Technicians,30.182020266021443,0.7085084745762712,0.6865384615384614,Materials
51-8013.04,Hydroelectric Plant Technicians,42.11483839934674,0.724869068401841,0.6880074397541647,Materials
51-8021.00,Stationary Engineers and Boiler Operators,40.43916424819069,0.7183453856749311,0.6920273926276631,Materials
51-8031.00,Water and Wastewater Treatment Plant and System Operators,47.385622072620734,0.7328045035823949,0.6879474130619168,Materials
51-8091.00,Chemical Plant and System Operators,53.778308470436954,0.7274422442244225,0.7028613861386139,Materials
51-8092.00,Gas Plant Operators,44.39111706656404,0.7199131944444446,0.6963644444444446,Materials
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",43.23944549302842,0.7194760047481771,0.6950808494058056,Materials
51-8099.01,Biofuels Processing Technicians,41.02948507074326,0.7203140174813855,0.69094079618918,Materials
51-9011.00,Chemical Equipment Operators and Tenders,38.88721830710546,0.721256314160013,0.6867976043685046,Materials
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",37.702885457741196,0.7065550906555093,0.6997292418772564,Materials
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",27.09195621844916,0.705475189234651,0.6849546883669319,Materials
51-9022.00,"Grinding and Polishing Workers, Hand",16.071652157714254,0.6958318646457524,0.678131885426503,Materials
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",29.95753077379827,0.7119703006157191,0.6827412116679132,Materials
51-9031.00,"Cutters and Trimmers, Hand",39.058478890273115,0.7151285046728972,0.6931813050349965,Materials
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",29.50532286944087,0.7078757951121526,0.6861600449775113,Materials
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",39.64117116431783,0.7093260601794829,0.6998543866035675,Materials
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",37.20174555679565,0.7112665949049158,0.6942689530685922,Materials
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",54.73343504662844,0.7264048008728861,0.7053259440165319,Materials
51-9071.00,Jewelers and Precious Stone and Metal Workers,44.39668328965938,0.722133643855249,0.6941523118766999,Materials
51-9071.06,Gem and Diamond Workers,58.64769549302472,0.732610718273167,0.7049685686653772,Materials
51-9081.00,Dental Laboratory Technicians,36.87949900928007,0.7189360577769948,0.6861180014174346,Materials
51-9082.00,Medical Appliance Technicians,47.26885127377106,0.729254638515675,0.6913228035538007,Materials
51-9083.00,Ophthalmic Laboratory Technicians,50.124943835702716,0.724324075777083,0.7005208333333333,Materials
51-9111.00,Packaging and Filling Machine Operators and Tenders,29.292799517927698,0.7056117755289789,0.688106520090978,Materials
51-9123.00,"Painting, Coating, and Decorating Workers",45.314724969800324,0.7253350934199838,0.6923225659690628,Materials
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",33.8626157310753,0.7069799521795107,0.6935663924794359,Materials
51-9141.00,Semiconductor Processing Technicians,42.225089875577176,0.7175419982316532,0.695499243570348,Materials
51-9151.00,Photographic Process Workers and Processing Machine Operators,58.34015197321632,0.7300941258497474,0.707025641025641,Materials
51-9161.00,Computer Numerically Controlled Tool Operators,38.65869150180446,0.7118706208245071,0.6958418414702061,Materials
51-9162.00,Computer Numerically Controlled Tool Programmers,58.23428121911361,0.7387966804979254,0.6981648982431727,Materials
51-9191.00,Adhesive Bonding Machine Operators and Tenders,31.246119739820728,0.7043971143936792,0.6922397594889139,Materials
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",40.77932518342285,0.7097512437810948,0.7011297903109185,Materials
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,34.01195045377847,0.7107676455435344,0.6900018294914014,Materials
51-9194.00,Etchers and Engravers,39.735579068115115,0.7140349313847799,0.6952865761689291,Materials
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",30.01133360542466,0.7054044380816035,0.6893874643874646,Materials
51-9195.03,"Stone Cutters and Carvers, Manufacturing",21.35173552960265,0.7045191802417236,0.6773338735818476,Materials
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",36.350594133729665,0.7047427790121347,0.6995210102329631,Materials
51-9195.05,"Potters, Manufacturing",31.460866897525513,0.7040181691125086,0.6929395719681075,Materials
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",32.37542731356513,0.7129906542056076,0.6853335889570552,Materials
51-9197.00,Tire Builders,22.813132813987174,0.6972732383808099,0.6867633807893314,Materials
51-9198.00,Helpers--Production Workers,28.213316261621436,0.7020564821834723,0.6900488897942554,Materials
53-1041.00,Aircraft Cargo Handling Supervisors,34.62960868824036,0.7198232931726907,0.6818690637720488,Industrials
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",39.46025317625336,0.7317552555118781,0.6771548703573932,Industrials
53-1042.01,Recycling Coordinators,54.4385497514774,0.7401589242053789,0.6911312140683123,Industrials
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,45.632550627476775,0.7398369926813042,0.6782955499580184,Industrials
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",29.123319600523644,0.7107434583967881,0.6827216066481994,Industrials
53-2012.00,Commercial Pilots,32.27629470341956,0.7142327100029683,0.6839434129089303,Industrials
53-2021.00,Air Traffic Controllers,68.39090676923945,0.7504090289350099,0.7017282010997643,Industrials
53-2022.00,Airfield Operations Specialists,47.22669353342657,0.7353976531942632,0.6851167983510822,Industrials
53-2031.00,Flight Attendants,55.53699388828358,0.7261883646683222,0.7067430278884461,Industrials
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",27.684038829987852,0.70803831024457,0.683276235124414,Industrials
53-3031.00,Driver/Sales Workers,34.232726869526275,0.7153214411868597,0.6857779097387172,Industrials
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,22.52525100498806,0.6887224669603524,0.6948840099420049,Industrials
53-3033.00,Light Truck Drivers,22.25219826967898,0.7011486001435752,0.6820498915401302,Industrials
53-3052.00,"Bus Drivers, Transit and Intercity",21.2156374672186,0.6992872416250892,0.6823624595469255,Industrials
53-4011.00,Locomotive Engineers,26.55755826117634,0.7091093117408906,0.6805220883534137,Industrials
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",25.78399126428198,0.7050821871855083,0.6833933779378968,Industrials
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",21.693301081679387,0.702142230026339,0.6802211783127813,Industrials
53-4031.00,Railroad Conductors and Yardmasters,48.978509149270074,0.720154331231331,0.7029776179056755,Industrials
53-4041.00,Subway and Streetcar Operators,29.01668007421398,0.7033421139282185,0.689963614311704,Industrials
53-5011.00,Sailors and Marine Oilers,24.229830824500567,0.6987433862433865,0.687410010284539,Industrials
53-5021.00,"Captains, Mates, and Pilots of Water Vessels",27.21344565671154,0.7122456843403207,0.6783657182512144,Industrials
53-5022.00,Motorboat Operators,11.802169897047335,0.6924962481240621,0.6750882007056056,Industrials
53-5031.00,Ship Engineers,31.27268075142967,0.7165522197381029,0.6801243406179351,Industrials
53-6011.00,Bridge and Lock Tenders,41.71250438712503,0.7096995305164319,0.7025758251561106,Industrials
53-6021.00,Parking Attendants,23.824845432708422,0.707013698630137,0.6785345838218054,Industrials
53-6031.00,Automotive and Watercraft Service Attendants,32.99198492501294,0.71055145071184,0.6886940298507462,Industrials
53-6041.00,Traffic Technicians,57.03373572762553,0.7379979570990806,0.6971698113207546,Industrials
53-6051.00,Transportation Inspectors,57.78467267594556,0.7388318464904899,0.6974579439252335,Industrials
53-6051.01,Aviation Inspectors,47.94026559416683,0.732788844621514,0.6887917996975298,Industrials
53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",39.165071813129856,0.7175165876777251,0.6909524892020914,Industrials
53-6061.00,Passenger Attendants,44.963542906239866,0.7318251387028887,0.6853077975376197,Industrials
53-7011.00,Conveyor Operators and Tenders,30.62385205895132,0.7097131005876254,0.685994004122166,Industrials
53-7021.00,Crane and Tower Operators,19.7402308031573,0.7018676445505714,0.6775775589819802,Industrials
53-7031.00,Dredge Operators,13.117849144190538,0.6974309033574474,0.672119384359401,Industrials
53-7041.00,Hoist and Winch Operators,14.648518567460508,0.7058759612169841,0.6659613956941351,Industrials
53-7051.00,Industrial Truck and Tractor Operators,23.85800584534372,0.7010669610007358,0.6845308685036624,Industrials
53-7061.00,Cleaners of Vehicles and Equipment,27.01452630650365,0.7083667440388268,0.6819474406746422,Industrials
53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand",22.46778528604098,0.7027819408017986,0.6807386729654283,Industrials
53-7062.04,Recycling and Reclamation Workers,26.039868583731522,0.7009730811204076,0.6878848063555114,Industrials
53-7063.00,Machine Feeders and Offbearers,38.35355948905859,0.705987802624284,0.7012687427912341,Industrials
53-7064.00,"Packers and Packagers, Hand",32.35977103350805,0.7088105263157894,0.6894903238168233,Industrials
53-7065.00,Stockers and Order Fillers,43.41078136058679,0.7174805244157325,0.6973323334047569,Industrials
53-7071.00,Gas Compressor and Gas Pumping Station Operators,36.734442076697945,0.7099189599864933,0.6949183605464846,Industrials
53-7072.00,"Pump Operators, Except Wellhead Pumpers",35.425365197948544,0.7186725811851356,0.6842087654734025,Industrials
53-7073.00,Wellhead Pumpers,32.68268281466901,0.7071325778017631,0.6916507550772435,Industrials
53-7081.00,Refuse and Recyclable Material Collectors,9.65227503136335,0.682988344051447,0.681383812010444,Industrials
53-7121.00,"Tank Car, Truck, and Ship Loaders",27.151421652188013,0.6994833333333335,0.6910353953026794,Industrials
