facility_id,facility_name,total_emissions,naics_code,state,latitude,longitude,year,parent_company,ownership_pct,clean_parent,ticker
1011524,Little Missouri Gas Plant,104195.1016365856,211130.0,ND,47.6961,-103.262,2023,TARGA RESOURCES CORP,50.0,TARGA RESOURCES,TRGP
1006627,Los Angeles Refinery (LAR),6118906.276,324110.0,CA,33.82431,-118.23237,2023,MARATHON PETROLEUM CORP,100.0,MARATHON PETROLEUM,MPC
1001060,Louisa,3691041.218,221112.0,IA,41.3153,-91.0936,2023,ALLIANT ENERGY CORP,4.0,ALLIANT ENERGY,LNT
1001060,Louisa,3691041.218,221112.0,IA,41.3153,-91.0936,2023,BERKSHIRE HATHAWAY INC,88.0,BERKSHIRE HATHAWAY,BRK.B
1001209,Louisiana 1,2080245.092,221112.0,LA,30.4903,-91.1875,2023,ENTERGY CORP,100.0,ENTERGY,ETR
1007756,MAHONING LANDFILL,57130.82,562212.0,OH,40.917967,-80.582612,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007633,MALLARD LAKE LANDFILL,14873.5,562212.0,IL,41.952205,-88.13999,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1002643,MALOY SOLID WASTE LANDFILL,112808.5,562212.0,TX,33.177689,-95.880534,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007028,MANISTEE COUNTY LANDFILL,5360.948,562212.0,MI,44.19139,-86.26451,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007610,MAPLEWOOD RECYCLING AND WASTE DISPOSAL,85976.798,562212.0,VA,37.312186,-78.06143,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1011917,"Lucius Spar, Keathley Canyon 875 Platform",103887.93,211120.0,LA,26.1322,-92.04034,2023,OCCIDENTAL PETROLEUM CORP,100.0,OCCIDENTAL PETROLEUM,OXY
1012845,Loving Gas Plant,30464.28166977604,211130.0,TX,31.81881,-103.6594267,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1007352,Lowry Gas Plant,30124.635378323932,211130.0,LA,30.006607,-92.782745,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1004097,"MARTIN MARIETTA MAGNESIA SPECIALTIES, LLC",1314749.77,327410.0,OH,41.462857,-83.36746,2023,MARTIN MARIETTA MATERIALS INC,100.0,MARTIN MARIETTA MATERIALS,MLM
1005855,"MARTIN MARIETTA MAGNESIA SPECIALTIES, LLC",73890.772,327992.0,MI,44.226221,-86.286581,2023,MARTIN MARIETTA MATERIALS INC,100.0,MARTIN MARIETTA MATERIALS,MLM
1007792,"MARTIN MARIETTA NORTH TEXAS CEMENT, LLC",1321287.27,327310.0,TX,32.462679,-97.025572,2023,MARTIN MARIETTA MATERIALS INC,100.0,MARTIN MARIETTA MATERIALS,MLM
1003587,MARTONE LANDFILL & GAS GENERATING FACILITY,2756.25,562212.0,MA,42.3874,-72.07949,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007435,MASSPOWER,283431.9,221112.0,MA,42.156,-72.5292,2023,Vistra Corp,100.0,VISTRA,VST
1009891,MC 194 A,31372.754,211120.0,LA,28.791111,-89.056389,2023,CHEVRON CORP,13.9,CHEVRON,CVX
1009891,MC 194 A,31372.754,211120.0,LA,28.791111,-89.056389,2023,APA CORP,21.78,APA,APA
1005045,MBI NGLP Mont Belvieu Plant,231417.982,211130.0,TX,29.848405,-94.890932,2023,PHILLIPS 66,10.0,PHILLIPS 66,PSX
1005045,MBI NGLP Mont Belvieu Plant,231417.982,211130.0,TX,29.848405,-94.890932,2023,ONEOK INC,80.0,ONEOK,OKE
1002255,MCFS-CONWAY FRACTIONATOR,170445.61,211130.0,KS,38.379109,-97.833582,2023,PHILLIPS 66,40.0,PHILLIPS 66,PSX
1006899,MCCARTY ROAD LANDFILL TX,210801.75,562212.0,TX,29.82204,-95.24071,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007580,MCGILL ROAD C & D LANDFILL,7151.6,562212.0,MI,42.294814,-84.358853,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007667,MEADOWFILL LANDFILL,142787.72,562212.0,WV,39.33861,-80.25694,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007755,MENOMINEE LANDFILL,57676.75,562212.0,MI,45.17373,-87.62938,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007059,MERAUX REFINERY,748955.506,324110.0,LA,29.930517,-89.940643,2023,VALERO ENERGY CORP,100.0,VALERO ENERGY,VLO
1003261,MERCK SHARP & DOHME LLC - RAHWAY,88290.156,325412.0,NJ,40.612743,-74.260921,2023,MERCK & CO INC,100.0,MERCK,MRK
1007893,MESQUITE CREEK LANDFILL,29556.604,562212.0,TX,29.740436,-98.026688,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002469,MEXIA LANDFILL,5763.5,562212.0,TX,31.61294,-96.503316,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1004883,MICROCHIP TECHNOLOGY INC,208460.327088,334413.0,OR,45.51911,-122.44906,2023,MICROCHIP TECHNOLOGY INC,100.0,MICROCHIP TECHNOLOGY,MCHP
1004325,"MICRON TECHNOLOGY, INC.",60486.195,334413.0,ID,43.5268,-116.1449,2023,MICRON TECHNOLOGY INC,100.0,MICRON TECHNOLOGY,MU
1007635,MIDDLE PENINSULA LANDFILL,57194.444,562212.0,VA,37.521681,-76.624614,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002650,MIDDLE POINT LANDFILL,95991.748,562212.0,TN,35.941993,-86.361929,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1005355,MIDWAY-SUNSET COGENERATION CO.,98516.78,221112.0,CA,35.22663,-119.62972,2023,NRG ENERGY INC,50.0,NRG ENERGY,NRG
1003100,MODERN LANDFILL,69974.6,562212.0,PA,39.960561,-76.5925,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007652,MOHAWK VALLEY SANITARY LANDFILL,13668.0,562212.0,NY,43.072769,-75.130331,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002057,MOLSON COORS BEVERAGE COMPANY USA LLC,29164.14,312120.0,GA,31.5933,-84.08805,2023,MOLSON COORS BEVERAGE CO,100.0,MOLSON COORS BEVERAGE,TAP
1002904,MOLSON COORS USA LLC - TRENTON BREWERY,30323.536,312120.0,OH,39.45241,-84.4765,2023,MOLSON COORS BEVERAGE CO,100.0,MOLSON COORS BEVERAGE,TAP
1005389,MONARCH CERAMIC TILE INC,18273.832,327120.0,AL,34.826431,-87.670351,2023,MOHAWK INDUSTRIES INC,100.0,MOHAWK INDUSTRIES,MHK
1007585,MONROEVILLE LDFL,25125.7,562212.0,PA,40.4022,-79.79867,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1006766,MONTANA WASTE SYSTEMS - HIGHPLAINS SANITARY LANDFILL,85785.5,562212.0,MT,47.61722,-111.17291,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007592,MONTROSE COUNTY LANDFILL,47375.2,562212.0,CO,38.5228,-107.82113,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002464,MORRIS FARM LANDFILL,25745.9,562212.0,AL,34.703571,-87.201836,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1003616,MUSKOGEE COMMUNITY LNDFLL,112609.25,562212.0,OK,35.71785,-95.42943,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1003774,"Mad Dog. MMS Platform ID 02481, Complex ID 1215-1",111687.898,211120.0,LA,27.1886444444,-90.2687475,2023,CHEVRON CORP,15.6,CHEVRON,CVX
1006131,MEWBOURN GAS PLANT,308326.724,211130.0,CO,40.266583,-104.734944,2023,PHILLIPS 66,86.8,PHILLIPS 66,PSX
1002030,MOBILE BAY NGL RECOVERY PLANT,36454.914,211130.0,AL,30.38948,-88.17295,2023,PHILLIPS 66,86.8,PHILLIPS 66,PSX
1002451,Mallet CO2 Recovery Plant,58173.014,211120.0,TX,33.46028,-102.56333,2023,OCCIDENTAL PETROLEUM CORP,100.0,OCCIDENTAL PETROLEUM,OXY
1002931,"MEP Atlanta Station 2, TX",99933.048,486210.0,TX,33.056563,-94.186809,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002409,"MEP Station 3 Perryville, LA",66273.404,486210.0,LA,32.73211,-92.24888,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1002849,"MEP Station 4 Vicksburg, MS",62462.97,486210.0,MS,32.277957,-90.667235,2023,KINDER MORGAN INC,50.0,KINDER MORGAN,KMI
1011615,MINISINK COMPRESSOR STATION,59061.528,486210.0,NY,41.33926,-74.522522,2023,DTE ENERGY CO,26.25,DTE ENERGY,DTE
1011677,Macksville Compressor Station,36720.312,486210.0,KS,38.072843,-98.968043,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1000753,Maddox,448162.58,221112.0,NM,32.7142,-103.3015,2023,XCEL ENERGY INC,100.0,XCEL ENERGY,XEL
1001318,Madison Generating Station,634516.596,221112.0,OH,39.4522,-84.465,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1003357,Magnolia Landfill,25105.75,562212.0,LA,32.478456,-91.991875,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007422,Maine Independence Station,380420.64,221112.0,ME,44.8236,-68.7106,2023,Vistra Corp,100.0,VISTRA,VST
1007255,Manatee,2422837.152,221112.0,FL,27.6058,-82.3456,2023,NEXTERA ENERGY INC,100.0,NEXTERA ENERGY,NEE
1001327,Manchief Generating Station,206070.536,221112.0,CO,40.2201,-103.679,2023,XCEL ENERGY INC,100.0,XCEL ENERGY,XEL
1013218,Marana Regional Landfill,67606.0,562212.0,AZ,32.393306,-111.276417,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1003564,Marathon El Paso Refinery,808813.198,324110.0,TX,31.76945,-106.41426,2023,MARATHON PETROLEUM CORP,100.0,MARATHON PETROLEUM,MPC
1005966,Marathon Mandan Refinery,682315.766,324110.0,ND,46.8441,-100.8855,2023,MARATHON PETROLEUM CORP,100.0,MARATHON PETROLEUM,MPC
1011549,Marathon Petroleum Corporation,67029.346,325199.0,ND,47.087672,-102.9482,2023,MARATHON PETROLEUM CORP,100.0,MARATHON PETROLEUM,MPC
1010654,"Mars Petcare US, Inc.",25115.956,311111.0,OH,39.97357,-83.13588,2023,MARS INC,100.0,MARS,MAR
1005417,"Mars Wrigley Confectionery US, LLC",40737.696,311352.0,NJ,40.86159,-74.82745,2023,MARS INC,100.0,MARS,MAR
1000834,Marshall,5154520.468,221112.0,NC,35.5975,-80.9658,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1001013,Martin,3286219.308,221112.0,FL,27.0536,-80.5628,2023,NEXTERA ENERGY INC,100.0,NEXTERA ENERGY,NEE
1007504,Martin Lake,12787948.834,221112.0,TX,32.2597,-94.5703,2023,Vistra Corp,100.0,VISTRA,VST
1007621,"Martin Marietta South Texas Cement, LLC",1289116.35,327310.0,TX,29.803771,-98.039969,2023,MARTIN MARIETTA MATERIALS INC,100.0,MARTIN MARIETTA MATERIALS,MLM
1007390,Martinez Renewable Fuel Facility,576197.676,325199.0,CA,38.0251,-122.0639,2023,MARATHON PETROLEUM CORP,100.0,MARATHON PETROLEUM,MPC
1001280,Massena Energy Facility,10467.212,221112.0,NY,44.9503,-74.8928,2023,ALLIANCE ENERGY GROUP LLC,100.0,ALLIANCE ENERGY,LNT
1007440,Matlock Bend Landfill,158421.5,562212.0,TN,35.740686,-84.419177,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1001049,Mayo Electric Generating Plant,1369520.38,221112.0,NC,36.5278,-78.8917,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1007284,McDaniel,26475.044,562212.0,ND,47.978861,-101.102686,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1000909,McMeekin,365876.44,221112.0,SC,34.0533,-81.2178,2023,DOMINION ENERGY INC,100.0,DOMINION ENERGY,D
1007857,Medley Landfill,112793.0,562212.0,FL,25.686395,-80.346932,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1000655,Medway Station,96770.414,221112.0,MA,42.1364,-71.4478,2023,CONSTELLATION ENERGY CORP,100.0,CONSTELLATION ENERGY,CEG
1000707,Meramec,0.0,221112.0,MO,38.4017,-90.3358,2023,AMEREN CORP,100.0,AMEREN,AEE
1001262,Merck Sharp & Dohme LLC,236624.858,325414.0,PA,40.2128,-75.3022,2023,MERCK & CO INC,100.0,MERCK,MRK
1003595,Merck Sharp & Dohme LLC,40614.69,325412.0,VA,38.382253,-78.645033,2023,MERCK & CO INC,100.0,MERCK,MRK
1007725,Metro Recycling and Disposal Facility,29508.226,562212.0,WI,42.84895,-88.06988,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1000841,Miami Fort Generating Station,2862551.808,221112.0,OH,39.1131,-84.8031,2023,Vistra Corp,100.0,VISTRA,VST
1001539,Michigan City Generating Station,1477536.1,221112.0,IN,41.7203,-86.9097,2023,NISOURCE INC,100.0,NISOURCE,NI
1009792,Microchip Technology,186821.152537,334413.0,CO,38.78695,-104.80641,2023,MICROCHIP TECHNOLOGY INC,100.0,MICROCHIP TECHNOLOGY,MCHP
1008768,Microchip Technology Inc.,77656.722351,334413.0,AZ,33.41663,-111.96953,2023,MICROCHIP TECHNOLOGY INC,100.0,MICROCHIP TECHNOLOGY,MCHP
1009805,"Micron Technology, Inc.",243398.1534487,334413.0,VA,38.74876,-77.51142,2023,MICRON TECHNOLOGY INC,100.0,MICRON TECHNOLOGY,MU
1010391,Middleborough Landfill,3750.75,562212.0,MA,41.92843,-70.83454,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1001309,Midlothian Energy,2196477.86,221112.0,TX,32.4302,-97.0537,2023,Vistra Corp,100.0,VISTRA,VST
1007863,Midway Landfill,31340.35,562212.0,CO,38.55208,-104.65769,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1008269,Milam Recycling and Disposal Facility,89230.6,562212.0,IL,38.655,-90.125,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1007307,Milford Power Company LLC,1425972.916,221112.0,CT,41.2239,-73.1,2023,Vistra Corp,100.0,VISTRA,VST
1006510,Mill Creek,7214107.236,221112.0,KY,38.0531,-85.91,2023,PPL CORP,100.0,PPL,PPL
1000163,Mill Creek Combustion Turbine Sta,29422.172,221112.0,SC,35.1597,-81.4306,2023,DUKE ENERGY CORP,100.0,DUKE ENERGY,DUK
1004013,Missoula Landfill,27790.35,562212.0,MT,46.9032,-114.0137,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1000976,Mitchell (WV),3581212.336,221112.0,WV,39.8297,-80.8153,2023,AMERICAN ELECTRIC POWER CO INC,100.0,AMERICAN ELECTRIC POWER,AEP
1005898,Modelfill Landfill,5857.25,562212.0,AR,34.71411,-92.33253,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1004980,Mohave Valley Landfill,25042.194,562212.0,AZ,35.02241,-114.51369,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1008021,Mohawk Industries - S. HAMILTON ST. PLANT,22846.264,314110.0,GA,34.73138,-84.96917,2023,MOHAWK INDUSTRIES INC,100.0,MOHAWK INDUSTRIES,MHK
1001267,Molson Coors - Fort Worth Brewery,24430.272,312120.0,TX,32.644444,-97.319167,2023,MOLSON COORS BEVERAGE CO,100.0,MOLSON COORS BEVERAGE,TAP
1003568,Molson Coors USA LLC - Golden Brewery,224200.356,312120.0,CO,39.763383,-105.213362,2023,MOLSON COORS BEVERAGE CO,100.0,MOLSON COORS BEVERAGE,TAP
1006570,Molson Coors-MILWAUKEE BREWERY,31356.132,312120.0,WI,43.04212,-87.96307,2023,MOLSON COORS BEVERAGE CO,100.0,MOLSON COORS BEVERAGE,TAP
1007856,Monarch Hill,227425.158,562212.0,FL,26.2875,-80.151389,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1000676,Monroe,11413347.438,221112.0,MI,41.8917,-83.3461,2023,DTE ENERGY CO,100.0,DTE ENERGY,DTE
1007466,"Monroe Energy, LLC, Trainer Refinery",1213827.088,324110.0,PA,39.8228,-75.4033,2023,DELTA AIR LINES INC,100.0,DELTA AIR LINES,DAL
1013863,Montgomery County Power Station,2333472.152,221112.0,TX,30.4364,-95.5215,2023,ENTERGY CORP,100.0,ENTERGY,ETR
1007784,Morgan Creek,57409.072,221112.0,TX,32.3358,-100.9158,2023,Vistra Corp,100.0,VISTRA,VST
1001728,"Marco Polo TLP, Green Canyon 608 Platform",46921.234,211120.0,LA,27.362,-89.8186,2023,OCCIDENTAL PETROLEUM CORP,100.0,OCCIDENTAL PETROLEUM,OXY
1006472,"Marlin, Platform ID 02481, Complex ID 235-1",61657.878,211120.0,LA,29.107556,-87.943622,2023,OCCIDENTAL PETROLEUM CORP,100.0,OCCIDENTAL PETROLEUM,OXY
1002651,Mississippi Canyon 650 A,47532.56,211120.0,LA,28.341535,-88.265687,2023,CHEVRON CORP,75.0,CHEVRON,CVX
1002651,Mississippi Canyon 650 A,47532.56,211120.0,LA,28.341535,-88.265687,2023,OCCIDENTAL PETROLEUM CORP,25.0,OCCIDENTAL PETROLEUM,OXY
1011527,Mississippi Canyon 724 Gulfstar 1 (Tubular Bells),78332.946,211120.0,LA,28.23497,-88.99536,2023,HESS CORP,100.0,HESS,ESS
1013690,Mobile 823 A,20516.812,211120.0,AL,30.188952,-88.163127,2023,CHEVRON CORP,25.0,CHEVRON,CVX
1003347,Mertzon Gas Plant,32723.845232484135,211130.0,TX,31.25577,-100.89031,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1001638,Midkiff Gas Plant,213818.79285996914,211130.0,TX,31.502598,-101.911987,2023,TARGA RESOURCES CORP,73.0,TARGA RESOURCES,TRGP
1014826,Midway Gas Plant,64428.785089444136,211130.0,TX,31.499865,-102.641279,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1004614,Mont Belvieu Fractionator,1100012.6880143862,211130.0,TX,29.843056,-94.895278,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1004893,Monument Gas Plant,83128.90785065177,211130.0,NM,32.624135,-103.292931,2023,TARGA RESOURCES CORP,100.0,TARGA RESOURCES,TRGP
1013723,Maryneal Compressor Station,32453.38,486210.0,TX,32.92548,-96.81613,2023,ATMOS ENERGY CORP,100.0,ATMOS ENERGY,ATO
1002912,Meeker Compressor Station,8411.434,486210.0,CO,39.891773,-108.290437,2023,PHILLIPS 66,25.0,PHILLIPS 66,PSX
1002077,Mexico Compressor Station,3865.688,486210.0,MO,39.234933,-91.744148,2023,PHILLIPS 66,25.0,PHILLIPS 66,PSX
1009213,Milford Compressor Station,77708.868,221112.0,MI,42.5434,-83.5645,2023,DTE ENERGY CO,100.0,DTE ENERGY,DTE
1013641,Millennium - Highland CS,42838.34,486210.0,NY,41.527313,-74.884444,2023,DTE ENERGY CO,26.25,DTE ENERGY,DTE
1011637,Millennium Pipeline Company LLC Corning Compressor Station,36749.264,486210.0,NY,42.18826,-76.97822,2023,DTE ENERGY CO,26.25,DTE ENERGY,DTE
1006152,Mullinville Compressor Station,55084.464,486210.0,KS,37.575959,-99.478382,2023,BERKSHIRE HATHAWAY INC,100.0,BERKSHIRE HATHAWAY,BRK.B
1001440,Moss Landing,2027036.376,221112.0,CA,36.8042,-121.7775,2023,Vistra Corp,100.0,VISTRA,VST
1004164,"Mostoller Landfill, Inc.",27662.75,562212.0,PA,39.98237,-78.98189,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1000977,Mount Storm Power Station,3562292.238,221112.0,WV,39.2014,-79.2667,2023,DOMINION ENERGY INC,100.0,DOMINION ENERGY,D
1001052,Mountaineer (1301),4870114.652,221112.0,WV,38.9794,-81.9344,2023,AMERICAN ELECTRIC POWER CO INC,100.0,AMERICAN ELECTRIC POWER,AEP
1001451,Mountainview Generating Station,1056295.236,221112.0,CA,34.0836,-117.2408,2023,EDISON INTERNATIONAL,100.0,EDISON INTERNATIONAL,EIX
1000653,Mystic,528357.044,221112.0,MA,42.3917,-71.0667,2023,CONSTELLATION ENERGY CORP,100.0,CONSTELLATION ENERGY,CEG
1007520,NATIONAL SERV-ALL LANDFILL,72771.396,562212.0,IN,41.031121,-85.216174,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007540,NEVADA GOLD MINES LLC - CARLIN SOUTH AREA,81695.282,212220.0,NV,40.7813,-116.1858,2023,NEWMONT CORP,38.5,NEWMONT,NEM
1002877,NEVADA GOLD MINES LLC - GOLDSTRIKE,304355.88,212220.0,NV,40.981115,-116.37644,2023,NEWMONT CORP,38.5,NEWMONT,NEM
1007670,NEW BOSTON LANDFILL,41175.45,562212.0,TX,33.46362,-94.434452,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1006179,NEWBY ISLAND LANDFILL,198862.5,562212.0,CA,37.45973,-121.94164,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1003691,NEWTON COUNTY LANDFILL,150743.248,562212.0,IN,40.867997,-87.361221,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1011006,"NGPL Station 184, Sayre OK",16304.962,486210.0,OK,35.30766,-99.641432,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002774,"NGPL Station 201 Storage, Herscher, IL",51526.858,486210.0,IL,41.033504,-88.089958,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1010660,"NGPL Station 204 Columbus Junction, IA",31368.778,486210.0,IA,41.234218,-91.349914,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002839,"NGPL Station 206 Storage, St Elmo, IL",24263.09,486210.0,IL,39.102169,-88.860001,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1007430,"NGPL Station 388 Storage, Longview, TX",12371.694,486210.0,TX,32.60055,-94.66629,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1004772,NIAGARA FALLS LANDFILL,71632.95,562212.0,NY,43.093953,-78.962762,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1006303,NORTH SHELBY LANDFILL,32422.85,562212.0,TN,35.3234,-89.9463,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007880,NORTH WELD SANITARY LANDFILL,87432.388,562212.0,CO,40.5854,-104.83181,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002558,NORTHEAST SANITARY LANDFILL,22436.0,562212.0,SC,34.011393,-80.691803,2023,REPUBLIC SERVICES INC,100.0,REPUBLIC SERVICES,RSG
1007729,NORTHERN OAKS RECYCLING AND DISPOSAL,34528.73,562212.0,MI,43.996167,-84.798074,2023,WASTE MANAGEMENT INC,100.0,WASTE MANAGEMENT,WM
1002868,NORTH CROSS COMP STATION 4,33559.828,211120.0,TX,31.10944,-102.298058,2023,OCCIDENTAL PETROLEUM CORP,93.95,OCCIDENTAL PETROLEUM,OXY
1002868,NORTH CROSS COMP STATION 4,33559.828,211120.0,TX,31.10944,-102.298058,2023,CHEVRON CORP,6.05,CHEVRON,CVX
1011005,"NGPL Station 102, Balko OK",20780.276,486210.0,OK,36.5567,-100.8839,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002745,"NGPL Station 103, Minneola, KS",48758.738,486210.0,KS,37.52219,-99.96112,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002917,"NGPL Station 105 Glasco, KS",56186.496,486210.0,KS,39.36473,-97.79924,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002815,"NGPL Station 106 Beatrice, NE",33329.734,486210.0,NE,40.31732,-96.7463,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002413,"NGPL Station 107 Emerson, IA",50806.622,486210.0,IA,41.05989,-95.44908,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002456,"NGPL Station 108 Truro, IA",10242.074,486210.0,IA,41.227768,-93.778339,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002075,"NGPL Station 109 Harper, IA",43096.166,486210.0,IA,41.3567,-92.0572,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002930,"NGPL Station 110 Geneseo, IL",28153.762,486210.0,IL,41.391817,-90.168701,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1010992,"NGPL Station 154, Pampa, TX",30422.756,486210.0,TX,35.546869000209,-100.664813034546,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1011891,"NGPL Station 156, Mountain View, OK",4480.59,486210.0,OK,35.1327074313635,-98.7409421374323,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013552,"NGPL Station 301 Wharton, TX",18099.036,486210.0,TX,29.3997,-96.128132,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1012915,"NGPL Station 303 Lufkin, TX",62564.37,486210.0,TX,31.242557,-94.6987,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1014229,"NGPL Station 304, Marshall, TX",5282.284,486210.0,TX,32.40538,-94.42954,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1009085,"NGPL Station 305, Texarkana, AR",52285.948,486210.0,AR,33.470209,-93.944582,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1009087,"NGPL Station 306, Malvern, AR",31736.24,486210.0,AR,34.271512,-92.816119,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002918,"NGPL Station 307, Searcy, AR",37166.124,486210.0,AR,35.205472,-91.771111,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002376,"NGPL Station 308, Biggers, AR",37720.968,486210.0,AR,36.29856,-90.838983,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002412,"NGPL Station 309, Marble Hill, MO",32544.092,486210.0,MO,37.318581,-89.944006,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002742,"NGPL Station 310 Centralia, IL",41691.158,486210.0,IL,38.53034,-89.26392,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002419,"NGPL Station 311 Hammond, IL",39038.144,486210.0,IL,39.79215,-88.5875,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013009,"NGPL Station 312 Cropsey, IL",34121.128,486210.0,IL,40.622827,-88.485712,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1002847,"NGPL Station 342 Johnson's Bayou, LA",2296.098,486210.0,LA,29.803589,-93.753746,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013850,NGPL Station 348 - Sabine Booster,58626.73,486210.0,LA,29.761339,-93.881778,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
1013566,"NGPL Station 394 Atlanta, TX",30616.288,486210.0,TX,33.07473,-94.163136,2023,KINDER MORGAN INC,100.0,KINDER MORGAN,KMI
